"Common Name","Scientific Name","Number of Records"
"introduced pine sawfly","Diprion similis","5"
"French rose","Rosa gallica","5"
"creeping bentgrass","Agrostis stolonifera","5"
"English elm","Ulmus procera","5"
"crowfootgrass","Dactyloctenium aegyptium","5"
"imported willow leaf beetle","Plagiodera versicolora","5"
"monkeygrass","Liriope muscari","5"
"common flax","Linum usitatissimum","5"
"yellow devil hawkweed","Hieracium x floribundum","5"
"cranberry viburnum, European highbush cranberry","Viburnum opulus ssp. opulus","5"
"peach twig borer","Anarsia lineatella","5"
"plum","Prunus domestica","5"
"Neonectria cankers","Neonectria spp.","5"
"Kousa dogwood","Cornus kousa","4"
"three-lined land planarian","Bipalium pennsylvanicum","4"
"devil's-claw","Proboscidea louisianica","4"
"sawtooth oak","Quercus acutissima","4"
"Japanese maple","Acer palmatum","4"
"coffee senna","Senna occidentalis","4"
"blessed milkthistle","Silybum marianum","4"
"smallflower morningglory","Jacquemontia tamnifolia","4"
"mouse barley","Hordeum murinum","4"
"common marshmallow","Althaea officinalis","4"
"little burclover","Medicago minima","4"
"sulphur cosmos","Cosmos sulphureus","4"
"microsporidia protozoa","Kneallhazia solenopsae","4"
"gorse","Ulex europaeus","4"
"prairie sunflower","Helianthus petiolaris","4"
"yellow floating heart","Nymphoides peltata","4"
"melon","Cucumis melo","4"
"leporinum barley","Hordeum murinum ssp. leporinum","4"
"Chinese fountaingrass","Cenchrus purpurascens","4"
"balsam poplar","Populus balsamifera","4"
"smallflower tamarisk","Tamarix parviflora","4"
"purple beautyberry","Callicarpa dichotoma","4"
"weeping willow","Salix x sepulcralis","4"
"water primrose","Ludwigia grandiflora ssp. hexapetala","3"
"Norway spruce","Picea abies","3"
"meadow brome","Bromus erectus","3"
"petty spurge","Euphorbia peplus","3"
"wild marjoram","Origanum vulgare","3"
"bee-bee tree","Tetradium daniellii","3"
"bristle basketgrass","Oplismenus hirtellus","3"
"pear thrips","Taeniothrips inconsequens","3"
"low cudweed","Gnaphalium uliginosum","3"
"American mannagrass","Glyceria grandis var. grandis","3"
"black vine weevil","Otiorhynchus sulcatus","3"
"rosemary","Rosmarinus officinalis","3"
"European Corn Borer","Ostrinia nubilalis Iowa (E) strain","3"
"creeping liriope","Liriope spicata","3"
"Australian water-clover","Marsilea mutica","3"
"Asian chestnut gall wasp","Dryocosmus kuriphilus","3"
"garden balsam","Impatiens balsamina","3"
"corn poppy","Papaver rhoeas","3"
"turnip aphid","Lipaphis pseudobrassicae","3"
"asparagus fern","Asparagus densiflorus","3"
"garlic mustard aphid","Lipaphis alliariae","3"
"bushkiller","Cayratia japonica","3"
"plumleaf crabapple","Malus prunifolia","3"
"European spindletree","Euonymus europaeus","3"
"common buckthorn, European buckthorn","Rhamnus cathartica","3"
"English daisy","Bellis perennis","3"
"Scotch thistle","Onopordum acanthium","3"
"house mouse","Mus musculus","3"
"Amur corktree","Phellodendron amurense","3"
"corkscrew willow","Salix matsudana","2"
"Siebold's arrowwood","Viburnum sieboldii","2"
"glossy buckthorn","Frangula alnus","2"
"cinnamon rose","Rosa cinnamomea","2"
"elm leafminer","Kaliofenusa ulmi","2"
"smartweed","Persicaria spp.","2"
"lesser hawkbit","Leontodon saxatilis ssp. saxatilis","2"
"common pearlbrush","Exochorda racemosa","2"
"English catchfly","Silene gallica","2"
"smallflower geranium","Geranium pusillum","2"
"littleleaf boxwood","Buxus microphylla","2"
"crimson fountaingrass","Cenchrus setaceus","2"
"beech leaf disease","Litylenchus crenatae mccannii","2"
"red sesbania","Sesbania punicea","2"
"early wintercress","Barbarea verna","2"
"crapemyrtle","Lagerstroemia indica","2"
"Black dog-strangling vine, black swallowwort","Vincetoxicum nigrum","2"
"splitlip hempnettle","Galeopsis bifida","2"
"cypressvine morning-glory","Ipomoea quamoclit","2"
"curly plumeless thistle","Carduus crispus","2"
"claspleaf twistedstalk","Streptopus amplexifolius","2"
"bamboo","Phyllostachys spp.","2"
"black knapweed","Centaurea nigra","2"
"curlycup gumweed","Grindelia squarrosa","2"
"large-flower primrose-willow","Ludwigia grandiflora","2"
"banded elm bark beetle","Scolytus schevyrewi","2"
"annual yellow sweetclover","Melilotus indicus","2"
"hawkweed oxtongue","Picris hieracioides","2"
"large-flower primrose-willow","Ludwigia grandiflora ssp. grandiflora","2"
"Chinese fleecevine","Fallopia baldschuanica","2"
"cherry silverberry","Elaeagnus multiflora","2"
"Norway maple aphid","Periphyllus lyropictus","2"
"five-leaf aralia","Eleutherococcus sieboldianus","2"
"common barberry","Berberis vulgaris","2"
"childing pink","Petrorhagia prolifera","2"
"narrowleaf hawksbeard","Crepis tectorum","2"
"red sandspurry","Spergularia rubra","2"
"common caraway","Carum carvi","2"
"salad burnet","Sanguisorba minor","2"
"wild chervil","Anthriscus sylvestris","2"
"Scottish rose","Rosa spinosissima","2"
"meadow foxtail","Alopecurus pratensis","2"
"Paraguayan purslane","Portulaca amilis","2"
"spider brake","Pteris multifida","2"
"ragweed parthenium","Parthenium hysterophorus","2"
"lilyturf","Liriope spp.","2"
"sickleweed","Falcaria vulgaris","2"
"squirreltail fescue","Vulpia bromoides","2"
"water lettuce","Pistia stratiotes","2"
"largeleaf lantana","Lantana camara","2"
"staghorn sumac","Rhus typhina","2"
"hairy beggarticks","Bidens pilosa","2"
"yellow hornpoppy","Glaucium flavum","2"
"European stinging nettle","Urtica dioica ssp. dioica","2"
"giant salvinia","Salvinia molesta","2"
"Japanese angelica tree","Aralia elata","2"
"red imported fire ant","Solenopsis invicta","1"
"yellow alfalfa","Medicago sativa ssp. falcata","1"
"waxyleaf privet","Ligustrum quihoui","1"
"hedge maple","Acer campestre","1"
"southern sandbur","Cenchrus echinatus","1"
"yellow daylily","Hemerocallis lilioasphodelus","1"
"Thunberg's geranium","Geranium thunbergii","1"
"hemp sesbania","Sesbania exaltata","1"
"weeping forsythia","Forsythia suspensa","1"
"stripe rust","Puccinia striiformis f.sp. tritici","1"
"stringy stonecrop","Sedum sarmentosum","1"
"holly osmanthus","Osmanthus heterophyllus","1"
"tar spot of corn","Phyllachora maydis","1"
"wine grape","Vitis vinifera","1"
"tarweed cuphea","Cuphea carthagenensis","1"
"European elm flea weevil","Orchestes alni","1"
"Thunberg's meadowsweet","Spiraea thunbergii","1"
"Winter cutworm, large yellow underwing","Noctua pronuba","1"
"rainbow trout","Oncorhynchus mykiss","1"
"larch sawfly","Pristiphora erichsonii","1"
"wild-proso millet","Panicum miliaceum","1"
"mountain-ash sawfly","Pristiphora geniculata","1"
"pygmy bamboo","Pleioblastus fortunei","1"
"nutria","Myocastor coypus","1"
"floating primrose-willow","Ludwigia peploides ssp. glabrescens","1"
"Mascarene Island leaf-flower","Phyllanthus tenellus","1"
"paulownia","Paulownia spp.","1"
"miramar weed","Hygrophila polysperma","1"
"floating primrose-willow","Ludwigia peploides ssp. montevidensis","1"
"opium poppy","Papaver somniferum","1"
"perennial false-brome","Brachypodium sylvaticum","1"
"multiple species","","1"
"garden loosestrife","Lysimachia vulgaris","1"
"small bugloss","Anchusa arvensis","1"
"scarlet firethorn","Pyracantha coccinea","1"
"climbing false buckwheat","Fallopia scandens","1"
"English holly","Ilex aquifolium","1"
"San Jose scale","Comstockaspis perniciosa","1"
"scarlet spiderling","Boerhavia coccinea","1"
"Chinese chestnut","Castanea mollissima","1"
"European pine sawfly","Neodiprion sertifer","1"
"Japanese chaff flower","Achyranthes japonica","1"
"woolly hedgenettle","Stachys byzantina","1"
"common pine shoot beetle, larger pine shoot beetle","Tomicus piniperda","1"
"Hispanic hyacinthoides","Hyacinthoides hispanica","1"
"laurel wilt","Raffaelea lauricola","1"
"winter-flowering cherry","Prunus subhirtella","1"
"coralberry","Symphoricarpos orbiculatus","1"
"Indian shot","Canna indica","1"
"licorice-root","Ligusticum spp.","1"
"carpetweed","Mollugo verticillata","1"
"balloonvine","Cardiospermum halicacabum","1"
"glossy privet","Ligustrum lucidum","1"
"locust borer","Megacyllene robiniae","1"
"cogongrass","Imperata cylindrica","1"
"beefsteakplant","Perilla frutescens var. frutescens","1"
"hairy jointgrass","Arthraxon hispidus var. hispidus","1"
"knawel","Scleranthus annuus","1"
"common borage","Borago officinalis","1"
"","Eriococcus lagerstroemiae","1"
"lawn burweed","Soliva sessilis","1"
"giant sumpweed","Cyclachaena xanthifolia","1"
"bigpod sesbania","Sesbania herbacea","1"
"bloodflower milkweed","Asclepias curassavica","1"
"nandina","Nandina spp.","1"
"flathead catfish","Pylodictis olivaris","1"
"European bird cherry","Prunus padus","1"
"southern green stink bug","Nezara viridula","1"
"moleplant","Euphorbia lathyris","1"
"European water-clover","Marsilea quadrifolia","1"
"European bugleweed","Lycopus europaeus","1"
"swordfern","Macrothelypteris torresiana","1"
"black nightshade","Solanum nigrum","1"
"fall dandelion","Scorzoneroides autumnalis","1"
"European corn borer","Ostrinia nubilalis","1"
"tall vervain","Verbena bonariensis","1"
"Autumn fern","Dryopteris erythrosora","1"
"Chinese holly","Ilex cornuta","1"
"crocus","Crocus spp.","1"
"unknown insect","","1"
"air-potato","Dioscorea bulbifera","1"
"camphor scale","Pseudaonidia duplex","1"
"cream narcissus","Narcissus tazetta","1"
"unlisted plant","","1"
"common horse chestnut","Aesculus hippocastanum","1"
"burning nettle","Urtica urens","1"
"common wheat","Triticum aestivum","1"
"Thunberg lespedeza","Lespedeza thunbergii","1"
"long stalk buckthorn","Rhamnus davurica","1"
"boreal chickweed","Cerastium tomentosum","1"
"Japanese netvein hollyfern","Cyrtomium falcatum","1"
"showy forsythia","Forsythia x intermedia","1"
"Japanese snowbell","Styrax japonicus","1"
"brown anole","Anolis sagrei","1"
"kudzu","Pueraria spp.","1"
"mimosa webworm","Homadaula anisocentra","1"
"germander speedwell","Veronica chamaedrys","1"
"foxglove","Digitalis purpurea","1"
"Japanese laurel","Aucuba japonica","1"
