"Common Name","Scientific Name","Number of Records"
"Chinese wisteria","Wisteria sinensis","11"
"aphids","Mindarus spp.","11"
"balloonvine","Cardiospermum halicacabum","10"
"Chinese privet","Ligustrum sinense","10"
"cutleaf nightshade","Solanum triflorum","10"
"dog rose","Rosa canina","10"
"colonial bentgrass","Agrostis capillaris","10"
"lemon balm","Melissa officinalis","10"
"hairy willowherb","Epilobium hirsutum","10"
"southern crabgrass","Digitaria ciliaris","10"
"brown knapweed","Centaurea jacea","10"
"mangold aphid","Rhopalosiphoninus staphyleae","10"
"aphid","Calaphis spp.","10"
"water foxtail","Alopecurus geniculatus","10"
"giant aphid","Eulachnus rileyi","10"
"willow carrot aphid","Cavariella aegopodii","10"
"garden catchfly","Silene armeria","10"
"narrowleaf hawksbeard","Crepis tectorum","10"
"wild oat","Avena fatua","10"
"purpleosier willow","Salix purpurea","9"
"wild chervil","Anthriscus sylvestris","9"
"spongy moth (formerly gypsy moth)","Lymantria dispar","9"
"corn chamomile","Anthemis arvensis","9"
"water lettuce","Pistia stratiotes","9"
"Asian longhorned beetle","Anoplophora glabripennis","9"
"garden baby's-breath","Gypsophila scorzonerifolia","9"
"mayweed, scentless chamomile","Tripleurospermum inodorum","9"
"starch grape hyacinth","Muscari neglectum","9"
"sweet vernalgrass","Anthoxanthum odoratum","9"
"aphids","Anoecia spp.","9"
"house mouse","Mus musculus","9"
"American mannagrass","Glyceria grandis var. grandis","9"
"creeping charlie","Pilea nummulariifolia","9"
"creeping cinquefoil","Potentilla reptans","9"
"balsam poplar","Populus balsamifera","9"
"ash","Fraxinus spp.","9"
"toringa crabapple","Malus sieboldii","8"
"big periwinkle","Vinca major","8"
"redstem stork's bill","Erodium cicutarium ssp. cicutarium","8"
"autumn olive","Elaeagnus umbellata var. parvifolia","8"
"bulbous buttercup","Ranunculus bulbosus","8"
"giant hogweed","Heracleum mantegazzianum","8"
"American frogbit","Limnobium spongia","8"
"spotted deadnettle","Lamium maculatum","8"
"Boston ivy","Parthenocissus tricuspidata","8"
"junglerice","Echinochloa colona","8"
"caragana aphid","Acyrthosiphon caraganae","8"
"western bean cutworm","Striacosta albicosta","8"
"bur oak blight","Tubakia iowensis","8"
"honeylocust","Gleditsia triacanthos","8"
"garden cosmos","Cosmos bipinnatus","8"
"rough bugleweed","Lycopus asper","8"
"Siberian peashrub","Caragana arborescens","8"
"English violet","Viola odorata","7"
"smooth hawksbeard","Crepis capillaris","7"
"feverfew","Tanacetum parthenium","7"
"rose","Rosa spp.","7"
"rapeseed","Brassica napus","7"
"aphid","Aphis rumicis","7"
"copper iris","Iris fulva","7"
"weak-leaf yucca","Yucca flaccida","7"
"poison-sumac","Toxicodendron vernix","7"
"aphid","Protaphis debilicornis","7"
"common hawthorn","Crataegus monogyna","7"
"common speedwell","Veronica officinalis","7"
"crownbeard","Verbesina encelioides","7"
"European Corn Borer","Ostrinia nubilalis New York (Z) strain","7"
"aphids","Illinoia spp.","7"
"Eurasian tree sparrow","Passer montanus","7"
"queen-of-the-meadow","Filipendula ulmaria","7"
"Norway rat","Rattus norvegicus","7"
"nutria","Myocastor coypus","7"
"sumac","Rhus","7"
"spiny waterflea","Bythotrephes longimanus","7"
"aphids","Nearctaphis spp.","6"
"low cudweed","Gnaphalium uliginosum","6"
"hybrid white perch x striped yellow bass","Morone americana x mississippiensis","6"
"strawberry root weevil","Otiorhynchus ovatus","6"
"bluegrass","Poa spp.","6"
"yellow daylily","Hemerocallis lilioasphodelus","6"
"common borage","Borago officinalis","6"
"Russian knapweed","Rhaponticum repens","6"
"giant reed","Arundo donax","6"
"crimson clover","Trifolium incarnatum","6"
"bur buttercup","Ceratocephala testiculata","6"
"sour cherry","Prunus cerasus","6"
"common hempnettle","Galeopsis tetrahit","6"
"castorbean","Ricinus communis","6"
"brown sow thistle aphid","Uroleucon sonchi","6"
"bridalwreath spiraea","Spiraea prunifolia","6"
"Japanese spiraea","Spiraea japonica","6"
"amphipod","Apocorophium lacustre","6"
"woodland bittercress","Cardamine flexuosa","6"
"giant conifer aphids","Cinara spp.","6"
"yellow bedstraw","Galium verum","6"
"aphid","Tinocallis spp.","6"
"Scottish rose","Rosa spinosissima","6"
"herb-robert","Geranium robertianum","6"
"mulberryweed","Fatoua villosa","6"
"pansy","Viola tricolor","6"
"pennyroyal","Mentha pulegium","6"
"European birch","Betula pendula","5"
"pear sawfly","Caliroa cerasi","5"
"annual ryegrass","Lolium multiflorum","5"
"woolly beech aphid","Phyllaphis fagi","5"
"garden balsam","Impatiens balsamina","5"
"oak","Quercus spp.","5"
"soft brome","Bromus hordeaceus","5"
"thoroughwort pennycress","Microthlaspi perfoliatum","5"
"tall yellow sweetclover","Melilotus altissimus","5"
"crested wheatgrass","Agropyron cristatum","5"
"slippery elm gall aphid","Kaltenbachiella ulmifusa","5"
"spotted poplar aphid","Aphis maculatae","5"
"opium poppy","Papaver somniferum","5"
"goldenrod","Solidago","5"
"rough mannagrass","Glyceria maxima","5"
"soft brome","Bromus hordeaceus ssp. hordeaceus","5"
"shrubby lespedeza","Lespedeza bicolor","5"
"clam","Corbicula largillierti","5"
"red campion","Silene dioica","5"
"sowthistle","Sonchus","5"
"slender Russian thistle","Salsola collina","5"
"annual honesty","Lunaria annua","5"
"locust","Gleditsia","5"
"bracted plantain","Plantago aristata","5"
"ivyleaf speedwell","Veronica hederifolia","5"
"","Asterolecanium bornmuelleri","5"
"aphids","Brachycaudus spp.","5"
"giant knotweed","Reynoutria sachalinensis","5"
"French rose","Rosa gallica","5"
"perennial pepperweed","Lepidium latifolium","4"
"American alligator","Alligator mississippiensis","4"
"larch sawfly","Pristiphora erichsonii","4"
"European bird cherry","Prunus padus","4"
"parrotfeather","Myriophyllum aquaticum","4"
"European columbine","Aquilegia vulgaris","4"
"rice flatsedge","Cyperus iria","4"
"aphid","Monellia spp.","4"
"musk mallow","Malva moschata","4"
"elm","Ulmus spp.","4"
"Scotch thistle","Onopordum acanthium","4"
"blackberry lily","Belamcanda chinensis","4"
"longleaf dock","Rumex longifolius","4"
"English elm","Ulmus procera","4"
"sand ryegrass","Leymus arenarius","4"
"black henbane","Hyoscyamus niger","4"
"squirreltail fescue","Vulpia bromoides","4"
"poplar vagabond aphid","Mordwilkoja vagabunda","4"
"silver hairgrass","Aira caryophyllea","4"
"bigpod sesbania","Sesbania herbacea","4"
"woodland forget-me-not","Myosotis sylvatica","4"
"rattlesnake brome","Bromus briziformis","4"
"white mignonette","Reseda alba","4"
"cherry silverberry","Elaeagnus multiflora","4"
"faucet snail","Bithynia tentaculata","4"
"prostrate knotweed","Polygonum aviculare","4"
"brittleleaf","Gonocalyx spp.","4"
"smallflower tamarisk","Tamarix parviflora","4"
"garlic mustard aphid","Lipaphis alliariae","4"
"red-bellied pacu","Piaractus brachypomus","4"
"climbing false buckwheat","Fallopia scandens","4"
"sweet cherry","Prunus avium","4"
"grape","Vitis spp.","4"
"maiden pink","Dianthus deltoides","4"
"diatom","Discostella pseudostelligera","4"
"Japanese pachysandra","Pachysandra terminalis","4"
"diatom","Cyclotella pseudostelligera","4"
"silverleaf nightshade","Solanum elaeagnifolium","4"
"aphid","Macrosiphoniella frigidicola","4"
"tench","Tinca tinca","3"
"crabapple and apple","Malus spp.","3"
"small carpetgrass, joint-head grass","Arthraxon hispidus","3"
"aphid","Aphis monardae","3"
"winter aconite","Eranthis hyemalis","3"
"corn spurry","Spergula arvensis","3"
"woolly aphid","Prociphilus caryae","3"
"bean leaf beetle","Cerotoma trifurcata","3"
"lesser hawkbit","Leontodon saxatilis ssp. saxatilis","3"
"common four-o'clock","Mirabilis jalapa","3"
"hyssop loosestrife","Lythrum hyssopifolia","3"
"calanoid copepod","Eurytemora affinis","3"
"seaside goldenrod","Solidago sempervirens","3"
"hemp sesbania","Sesbania exaltata","3"
"Persian speedwell","Veronica persica","3"
"Dyer's woad","Isatis tinctoria","3"
"Sacred lotus","Nelumbo nucifera","3"
"hair fescue","Festuca filiformis","3"
"foxglove aphid","Aulacorthum solani","3"
"cutleaf geranium","Geranium dissectum","3"
"chocolate vine","Akebia quinata","3"
"giant aphids","Eulachnus spp.","3"
"dallisgrass","Paspalum dilatatum","3"
"fishhook waterflea","Cercopagis pengoi","3"
"aphids","Dysaphis spp.","3"
"big quakinggrass","Briza maxima","3"
"aphid","Microparsus olivei","3"
"hairy nightshade","Solanum physalifolium","3"
"American shad","Alosa sapidissima","3"
"tamarisk","Tamarix spp.","3"
"chestnut blight or canker","Cryphonectria parasitica","3"
"Italian arum","Arum italicum","3"
"green cloverworm","Hypena scabra","3"
"sedge","Carex spp.","3"
"big-eared radix","Radix auricularia","3"
"viburnum","Viburnum spp.","3"
"laurel willow","Salix pentandra","3"
"smallflower sweetbrier","Rosa micrantha","3"
"large gray willow","Salix cinerea","3"
"sweetwilliam","Dianthus barbatus","3"
"Rio Grande cichlid","Herichthys cyanoguttatus","3"
"Sycamore maple","Acer pseudoplatanus","3"
"purplestamen mullein","Verbascum virgatum","3"
"mottled fingernailclam","Eupera cubensis","3"
"plumleaf crabapple","Malus prunifolia","3"
"porcelain-berry","Ampelopsis glandulosa var. brevipedunculata","3"
"leafy spurge","Euphorbia esula ssp. tommasiniana","3"
"Japanese angelica tree","Aralia elata","3"
"woolly apple aphid","Eriosoma lanigerum","3"
"Atlantic rangia","Rangia cuneata","2"
"smallflower morningglory","Jacquemontia tamnifolia","2"
"dotted loosestrife","Lysimachia punctata","2"
"yellow starthistle","Centaurea solstitialis","2"
"black nightshade","Solanum nigrum","2"
"sawtooth oak","Quercus acutissima","2"
"cultivated garlic","Allium sativum","2"
"whitemouth dayflower","Commelina erecta","2"
"beargrass","Yucca filamentosa","2"
"Seaside rose","Rosa rugosa","2"
"field madder","Sherardia arvensis","2"
"longleaf speedwell","Pseudolysimachion longifolium","2"
"aphid","Myzocallis ephemerata","2"
"squill","Scilla siberica","2"
"fivehook bassia","Bassia hyssopifolia","2"
"oystershell scale","Lepidosaphes ulmi","2"
"daffodils","Narcissus spp.","2"
"smutgrass","Sporobolus indicus","2"
"Atlantic salmon","Salmo salar","2"
"red goldenrod aphid","Uroleucon nigrotuberculatum","2"
"Chinese fountaingrass","Cenchrus alopecuroides","2"
"mint","Mentha X verticillata","2"
"clammy goosefoot","Dysphania pumilio","2"
"rescuegrass","Bromus catharticus","2"
"clustered bellflower","Campanula glomerata","2"
"Japanese wisteria","Wisteria floribunda","2"
"salad burnet","Sanguisorba minor","2"
"smooth cat's ear","Hypochaeris glabra","2"
"creeping liriope","Liriope spicata","2"
"tansy ragwort","Jacobaea vulgaris","2"
"sacred bamboo","Nandina domestica","2"
"sourgrass","Digitaria insularis","2"
"gall-making aphid","Colopha graminis","2"
"Standish's honeysuckle","Lonicera standishii","2"
"showy rattlebox","Crotalaria spectabilis","2"
"Siberian crabapple","Malus baccata","2"
"garden cress","Lepidium sativum","2"
"sticky groundsel","Senecio viscosus","2"
"poplar-and-willow borer","Cryptorhynchus lapathi","2"
"sailfin molly","Poecilia latipinna","2"
"fennel","Foeniculum vulgare","2"
"sudangrass","Sorghum bicolor ssp. drummondii","2"
"purple starthistle","Centaurea calcitrapa","2"
"weeping lovegrass","Eragrostis curvula","2"
"pearl gromwell","Lithospermum officinale","2"
"wild marjoram","Origanum vulgare","2"
"red fox","Vulpes vulpes fulvus","2"
"turnipweed","Rapistrum rugosum","2"
"northern snakehead","Channa argus","2"
"yellow alfalfa","Medicago sativa ssp. falcata","2"
"nodding star-of-Bethlehem","Ornithogalum nutans","2"
"swordfern","Macrothelypteris torresiana","2"
"Norway spruce","Picea abies","2"
"woolly plantain","Plantago patagonica","2"
"memorial rose","Rosa lucieae","2"
"Texas blueweed","Helianthus ciliaris","2"
"red sandspurry","Spergularia rubra","2"
"hawkweed oxtongue","Picris hieracioides","2"
"perennial goosefoot","Chenopodium bonus-henricus","2"
"barberry","Berberis spp.","2"
"purple poppymallow","Callirhoe involucrata","2"
"goldenrain tree","Koelreuteria paniculata","2"
"petty spurge","Euphorbia peplus","2"
"aphid","Pterocallis alnifoliae","2"
"hop aphid","Phorodon humuli","2"
"gray mullet","Mugil cephalus","2"
"Mediterranean gecko","Hemidactylus turcicus","2"
"aphid","Myzocallis discolor","2"
"lesser swinecress","Coronopus didymus","2"
"fortune meadowsweet","Spiraea japonica var. fortunei","2"
"lettuce","Lactuca sativa","2"
"coltsfoot","Tussilago farfara","2"
"tall wheatgrass","Thinopyrum ponticum","2"
"fall dandelion","Scorzoneroides autumnalis","2"
"scilla","Scilla","2"
"coffee senna","Senna occidentalis","2"
"seaside barley","Hordeum marinum","2"
"elm leaf aphid","Tinocallis ulmifolii","2"
"spiny cocklebur","Xanthium spinosum","2"
"Chinese chestnut","Castanea mollissima","2"
"sweetscent","Pluchea odorata","2"
"desert wheatgrass","Agropyron desertorum","2"
"spurge flax","Thymelaea passerina","2"
"bristly oxtongue","Helminthotheca echioides","2"
"spurred anoda","Anoda cristata","2"
"cattail millet","Setaria glauca","2"
"bloody red shrimp","Hemimysis anomala","2"
"chamber bitter","Phyllanthus urinaria","2"
"fly honeysuckle","Lonicera x xylosteoides","2"
"butterflybush","Buddleja davidii","2"
"freshwater hydroid","Cordylophora caspia","2"
"bluehead gilia","Gilia capitata","2"
"fuzzy pride-of-Rochester","Deutzia scabra","2"
"aphid","Aphis pulchella","2"
"corn flea beetle","Chaetocnema pulicaria","2"
"aphid","Pterocomma spp.","2"
"creeping woodsorrel","Oxalis corniculata","2"
"aphid","Myzocallis granovskyi","2"
"crowfootgrass","Dactyloctenium aegyptium","2"
"pine false webworm","Acantholyda erythrocephala","1"
"aphid","Nasonovia spp.","1"
"strawberry root aphid","Aphis forbesi","1"
"Cornelian cherry dogwood","Cornus mas","1"
"pear","Pyrus spp.","1"
"aphid","Microparsus singularis","1"
"sweet breath of spring","Lonicera fragrantissima","1"
"diatom","Stephanodiscus binderanus","1"
"pear thrips","Taeniothrips inconsequens","1"
"annual ragweed","Ambrosia artemisiifolia var. artemisiifolia","1"
"spotted lady beetle","Coleomegilla maculata","1"
"diatom","Stephanodiscus subtilis","1"
"pecan aphids","Monelliopsis spp.","1"
"aphid","Acuticauda solidaginifoliae","1"
"soybean rust","Phakopsora pachyrhizi","1"
"dog-strangling vine, European swallowwort","Vincetoxicum rossicum","1"
"mimosa webworm","Homadaula anisocentra","1"
"aphid","Carolinaia caricis","1"
"sessile joyweed","Alternanthera sessilis","1"
"common cornsalad","Valerianella locusta","1"
"northern waterplantain","Alisma plantago-aquatica","1"
"aphid","Carolinaia carolinensis","1"
"sand rocket","Diplotaxis muralis","1"
"European elm leafcurl aphid","Eriosoma ulmi","1"
"long stalk buckthorn","Rhamnus davurica","1"
"aphid","Chaitophorus viminicola","1"
"Thunberg's meadowsweet","Spiraea thunbergii","1"
"fescue","Festuca spp.","1"
"red spiderlily","Lycoris radiata","1"
"aphid","Cryptomyzus galeopsidis","1"
"tuliptree aphid","Illinoia liriodendri","1"
"gooseneck yellow loosestrife","Lysimachia clethroides","1"
"red swamp crayfish","Procambarus clarkii","1"
"aphid","Drepanaphis carolinensis","1"
"trifoliate orange","Citrus trifoliata","1"
"hedge maple","Acer campestre","1"
"ragweed parthenium","Parthenium hysterophorus","1"
"aphid","Drepanaphis keshenae","1"
"weeping willow","Salix babylonica","1"
"black horehound","Ballota nigra","1"
"showy baby's-breath","Gypsophila elegans","1"
"ball mustard","Neslia paniculata","1"
"woodland strawberry","Fragaria vesca ssp. vesca","1"
"brome","Bromus","1"
"sheep fescue","Festuca ovina","1"
"babysbreath","Gypsophila","1"
"Java waterdropwort","Oenanthe javanica","1"
"buld and potato aphid","Rhopalosiphoninus latysiphon","1"
"wooly hawthorn aphid","Eriosoma crataegi","1"
"Austrian pine","Pinus nigra","1"
"mock orange","Philadelphus spp.","1"
"common bugloss","Anchusa officinalis","1"
"Thunberg's geranium","Geranium thunbergii","1"
"aphids","Betulaphis spp.","1"
"Mozambique tilapia","Oreochromis mossambicus","1"
"coast sand-spurrey","Spergularia media","1"
"white deadnettle","Lamium album","1"
"aphids","Euceraphis spp.","1"
"May-June beetles","Phyllophaga spp.","1"
"aphid","Aphis rubifolii","1"
"strict forget-me-not","Myosotis stricta","1"
"aphids","Ovatus spp.","1"
"Indian heliotrope","Heliotropium indicum","1"
"aphid","Aphis caliginosa","1"
"stringy stonecrop","Sedum sarmentosum","1"
"bulrush","Scirpus spp.","1"
"Hybrid sailfin catfish","Pterygoplichthys disjunctivus x pardalis","1"
"alligatorweed","Alternanthera philoxeroides","1"
"summer snowflake","Leucojum aestivum","1"
"black cherry aphid","Myzus cerasi","1"
"Japanese lawn grass","Zoysia japonica","1"
"amphipod","Echinogammarus ischnus","1"
"sickleweed","Falcaria vulgaris","1"
"burdock","Arctium","1"
"fern flatsedge","Cyperus filicinus","1"
"aphid","Pterocomma smithiae","1"
"Australian redtailed rainbowfish","Melanotaenia nigrans","1"
"burning nettle","Urtica urens","1"
"English catchfly","Silene gallica","1"
"aphids","Schizolachnus spp.","1"
"Asian mazus","Mazus pumilus","1"
"castor aralia","Kalopanax septemlobus","1"
"giant needleleaf","Polycnemum majus","1"
"wheatgrass","Agropyron spp.","1"
"blue lettuce","Lactuca tatarica var. pulchella","1"
"chrysanthemum","Chrysanthemum","1"
"crucian carp","Carassius carassius","1"
"saltmeadow rush","Juncus gerardii","1"
"branched broomrape","Phelipanche ramosa","1"
"cinnamon rose","Rosa cinnamomea","1"
"currant","Ribes spp.","1"
"rocketsalad","Eruca vesicaria ssp. sativa","1"
"aphid","Aphis rubicola","1"
"common St. Paul's wort","Sigesbeckia orientalis","1"
"aphid","Myzocallis asclepiadis","1"
"Siebold's arrowwood","Viburnum sieboldii","1"
"aphid","Aphis saniculae","1"
"dogbane","Apocynum","1"
"aphid","Schizaphis minuta","1"
"Russian sage","Perovskia atriplicifolia","1"
"aphid","Cavariella spp.","1"
"drug fumitory","Fumaria officinalis","1"
"aphids","Amphorophora spp.","1"
"smallflower geranium","Geranium pusillum","1"
"aphids (subfamily Phyllaphidinae)","","1"
"dwarf fountain grass","Pennisetum alopecuroides","1"
"aphids","Myzus spp.","1"
"reed","Phragmites spp.","1"
"aphid","Rhopalomyzus lonicerae","1"
"denseflower knotweed","Persicaria glabra","1"
"African mustard","Strigosella africana","1"
"poet's narcissus","Narcissus poeticus","1"
"aphid","Tuberculatus spp.","1"
"great globethistle","Echinops sphaerocephalus","1"
"air-potato","Dioscorea bulbifera","1"
"poison hemlock","Conium spp.","1"
"aphid","Uroleucon cadens","1"
"hedge false bindweed","Calystegia sepium ssp. sepium","1"
"aphid","Macrosiphoniella abrotani","1"
"piedmont bedstraw","Cruciata pedemontana","1"
"forest tent caterpillar","Malacosoma disstria","1"
"hollyleaf naiad","Najas marina","1"
"bluebuttons, field scabious","Knautia arvensis","1"
"loblolly pine","Pinus taeda","1"
"germander speedwell","Veronica chamaedrys","1"
"humpbacked salmon or pink salmon","Oncorhynchus gorbuscha","1"
"chinaberry","Melia azedarach","1"
"meadow brome","Bromus erectus","1"
"diatom","Cyclotella cryptica","1"
"hybrid walleye","Sander canadensis x vitreus","1"
"clam","Corbicula spp.","1"
"lupin aphid","Macrosiphum albifrons","1"
"hydrilla","Hydrilla verticillata","1"
"itchgrass","Rottboellia cochinchinensis","1"
"catchweed","Asperugo procumbens","1"
"maple petiole borer","Caulocampus acericaulis","1"
"interrupted windgrass","Apera interrupta","1"
"woundwort","Stachys palustris","1"
"California poppy","Eschscholzia californica","1"
"narrowleaf dock","Rumex stenophyllus","1"
"Japanese fishlouse","Argulus japonicus","1"
"twolobe speedwell","Veronica biloba","1"
"hairy bush clovers","Lespedeza","1"
"nightshade","Solanum spp.","1"
"hare's ear","Bupleurum rotundifolium","1"
"wayside speedwell","Veronica polita","1"
"golden lungwort","Hieracium murorum","1"
"millions fish","Poecilia reticulata","1"
"gray dogwood","Cornus racemosa","1"
"water flea","Bosmina coregoni","1"
"introduced pine sawfly","Diprion similis","1"
"sulphur cosmos","Cosmos sulphureus","1"
"Italian bugloss","Anchusa azurea","1"
"leatherleaf mahonia","Mahonia bealei","1"
"Kentucky bluegrass","Poa pratensis ssp. pratensis","1"
"licorice-root","Ligusticum spp.","1"
"kingdevil hawkweed","Hieracium piloselloides","1"
"monkeygrass","Liriope muscari","1"
"Japanese rose","Kerria japonica","1"
"narrowleaf bittercress","Cardamine impatiens","1"
"Japanese brome","Bromus japonicus","1"
"sainfoin","Onobrychis viciifolia","1"
"yellow archangel","Lamium galeobdolon","1"
"Siberian geranium","Geranium sibiricum","1"
"yellow hickory aphid","Monelliopsis nigropunctata","1"
"plantains","Plantago spp.","1"
"plum/cherry","Prunus","1"
"peach twig borer","Anarsia lineatella","1"
"rice","Oryza sativa","1"
"robust horsenettle","Solanum dimidiatum","1"
