"Common Name","Scientific Name","Number of Records"
"plumleaf crabapple","Malus prunifolia","8"
"larch casebearer","Coleophora laricella","8"
"New England hawkweed, European hawkweed","Hieracium sabaudum","8"
"parsley","Petroselinum crispum","7"
"pachysandra","Pachysandra spp.","7"
"spruce budworm","Choristoneura fumiferana","7"
"oystershell scale","Lepidosaphes ulmi","7"
"Amur privet","Ligustrum amurense","7"
"Japanese flowering crabapple","Malus floribunda","7"
"hare's ear","Bupleurum rotundifolium","7"
"alewife","Alosa pseudoharengus","7"
"dotted duckmeat","Landoltia punctata","7"
"Austrian fieldcress","Rorippa austriaca","7"
"common hawkweed","Hieracium lachenalii","7"
"Chinese catalpa","Catalpa ovata","7"
"Job's tears","Coix lacryma-jobi","7"
"false green kyllinga","Cyperus brevifolioides","7"
"juniper scale","Carulaspis juniperi","6"
"coyote","Canis latrans","6"
"beach wormwood","Artemisia stelleriana","6"
"European vervain","Verbena officinalis","6"
"Kenilworth ivy","Cymbalaria muralis","6"
"creeping waterprimrose","Ludwigia peploides","6"
"fall cankerworm","Alsophila pometaria","6"
"New Zealand spinach","Tetragonia tetragonioides","6"
"clasping pepperweed","Lepidium perfoliatum","6"
"hard fescue","Festuca brevipila","6"
"small broomrape","Orobanche minor","6"
"English catchfly","Silene gallica","6"
"dog mustard","Erucastrum gallicum","6"
"greenstem forsythia","Forsythia viridissima","6"
"strawberry root weevil","Otiorhynchus ovatus","6"
"biennial wormwood","Artemisia biennis","6"
"flathead catfish","Pylodictis olivaris","6"
"Grecian foxglove","Digitalis lanata","6"
"garden balsam","Impatiens balsamina","6"
"blue mustard","Chorispora tenella","6"
"giant sumpweed","Cyclachaena xanthifolia","6"
"mouse barley","Hordeum murinum","6"
"sulphur cosmos","Cosmos sulphureus","6"
"bladder senna","Colutea arborescens","6"
"woodland forget-me-not","Myosotis sylvatica","6"
"pennyroyal","Mentha pulegium","6"
"California burclover","Medicago polymorpha","6"
"smallflower tamarisk","Tamarix parviflora","6"
"California poppy","Eschscholzia californica","6"
"summer snowflake","Leucojum aestivum","6"
"pear sawfly","Caliroa cerasi","6"
"sweetpotato","Ipomoea batatas","6"
"pot marigold","Calendula officinalis","6"
"purple starthistle","Centaurea calcitrapa","6"
"redsepal evening-primrose","Oenothera glazioviana","6"
"sicklepod","Senna obtusifolia","6"
"southern crabgrass","Digitaria ciliaris","6"
"thousand cankers disease","Geosmithia morbida","5"
"sneezewort yarrow","Achillea ptarmica","5"
"common pearlbrush","Exochorda racemosa","5"
"blessed milkthistle","Silybum marianum","5"
"rusty crayfish","Faxonius rusticus","5"
"Thunberg's geranium","Geranium thunbergii","5"
"Norway maple aphid","Periphyllus lyropictus","5"
"big periwinkle","Vinca major","5"
"Norway rat","Rattus norvegicus","5"
"dothichiza canker of poplar","Plagiostoma populinum","5"
"red campion","Silene dioica","5"
"hyssop loosestrife","Lythrum hyssopifolia","5"
"European spruce needle miner","Epinotia nanana","5"
"five-leaf aralia","Eleutherococcus sieboldianus","5"
"introduced pine sawfly","Diprion similis","5"
"European frog-bit","Hydrocharis morsus-ranae","4"
"Chinese elm","Ulmus parvifolia","4"
"fourleaf manyseed","Polycarpon tetraphyllum","4"
"leporinum barley","Hordeum murinum ssp. leporinum","4"
"common borage","Borago officinalis","4"
"balsamapple","Momordica charantia","4"
"black nightshade","Solanum nigrum","4"
"European sea-rocket","Cakile maritima","4"
"black henbane","Hyoscyamus niger","4"
"cutleaf geranium","Geranium dissectum","4"
"Chinese lobelia","Lobelia chinensis","4"
"Chinese fleecevine","Fallopia baldschuanica","4"
"lilac chastetree","Vitex agnus-castus","4"
"wayfaringtree","Viburnum lantana","4"
"sweetscent","Pluchea odorata","4"
"climbing false buckwheat","Fallopia scandens","4"
"Mexican rice borer","Eoreuma loftini","4"
"tansy ragwort","Jacobaea vulgaris","4"
"seaside barley","Hordeum marinum","4"
"cherry plum","Prunus cerasifera","4"
"twoleaf watermilfoil","Myriophyllum heterophyllum","4"
"sawtooth oak","Quercus acutissima","4"
"Russian thistle","Salsola kali","4"
"crowfootgrass","Dactyloctenium aegyptium","4"
"threelobe false mallow","Malvastrum coromandelianum","4"
"rabbitfoot polypogon","Polypogon monspeliensis","4"
"purple nutsedge","Cyperus rotundus","4"
"Thunberg lespedeza","Lespedeza thunbergii","4"
"sickleweed","Falcaria vulgaris","4"
"Siberian iris","Iris sibirica","4"
"scarlet firethorn","Pyracantha coccinea","4"
"white mignonette","Reseda alba","4"
"seaside goldenrod","Solidago sempervirens","4"
"yellow archangel","Lamium galeobdolon","4"
"Phytophthora root rot","Phytophthora cinnamomi","4"
"turnipweed","Rapistrum rugosum","4"
"spiny cocklebur","Xanthium spinosum","3"
"burning nettle","Urtica urens","3"
"purple beautyberry","Callicarpa dichotoma","3"
"white perch","Morone americana","3"
"wavyleaf basketgrass","Oplismenus undulatifolius","3"
"mudmat","Glossostigma cleistanthum","3"
"long stalk buckthorn","Rhamnus davurica","3"
"tamarisk","Tamarix spp.","3"
"weeping forsythia","Forsythia suspensa","3"
"Japanese yew","Taxus cuspidata","3"
"multicolored morning-glory","Ipomoea tricolor","3"
"piedmont bedstraw","Cruciata pedemontana","3"
"viburnum leaf beetle","Pyrrhalta viburni","3"
"rescuegrass","Bromus catharticus","3"
"golden lungwort","Hieracium murorum","3"
"spiny waterflea","Bythotrephes longimanus","3"
"giant hogweed","Heracleum mantegazzianum","3"
"common bugloss","Anchusa officinalis","3"
"cypressvine morning-glory","Ipomoea quamoclit","3"
"bristly oxtongue","Helminthotheca echioides","3"
"green sorrel","Rumex acetosa","3"
"garden sorrel","Rumex acetosa ssp. acetosa","3"
"European pine sawfly","Neodiprion sertifer","3"
"dwarf violet iris","Iris verna","3"
"large-flower primrose-willow","Ludwigia grandiflora ssp. grandiflora","3"
"Japanese pine bast scale","Matsucoccus matsumurae","3"
"hybrid knapweed","Centaurea x psammogena (C. diffusa X C. stoebe ssp. micranthos)","3"
"Malta starthistle","Centaurea melitensis","2"
"Dutch elm disease (novi-ulmi)","Ophiostoma novo-ulmi","2"
"gorse","Ulex europaeus","2"
"junglerice","Echinochloa colona","2"
"green kyllinga","Kyllinga brevifolia","2"
"English daisy","Bellis perennis","2"
"hairy beggarticks","Bidens pilosa","2"
"London rocket","Sisymbrium irio","2"
"hairy nightshade","Solanum physalifolium","2"
"bowfin","Amia calva","2"
"hemp sesbania","Sesbania exaltata","2"
"German velvetgrass","Holcus mollis","2"
"northern pike","Esox lucius","2"
"bigpod sesbania","Sesbania herbacea","2"
"hairy whitetop","Lepidium appelianum","2"
"garden cress","Lepidium sativum","2"
"mountain-ash sawfly","Pristiphora geniculata","2"
"cattail","Typha spp.","2"
"European pine shoot moth","Rhyacionia buoliana","2"
"common hempnettle","Galeopsis tetrahit","2"
"blue lettuce","Lactuca tatarica","2"
"fieldnettle betony","Stachys arvensis","2"
"European pineneedle midge","Contarinia baeri","2"
"bee-bee tree","Tetradium daniellii","2"
"babysbreath","Gypsophila paniculata","2"
"Himalayan blackberry","Rubus bifrons","2"
"European wand loosestrife","Lythrum virgatum","2"
"cat (feral)","Felis catus (feral type)","2"
"coast tarweed","Madia sativa","2"
"pear thrips","Taeniothrips inconsequens","2"
"limpograss","Hemarthria altissima","2"
"catchweed","Asperugo procumbens","2"
"curly plumeless thistle","Carduus crispus","2"
"medusahead","Taeniatherum caput-medusae","2"
"highbush blackberry","Rubus argutus","2"
"Thunberg's meadowsweet","Spiraea thunbergii","2"
"European beachgrass","Ammophila arenaria","2"
"ragweed parthenium","Parthenium hysterophorus","2"
"Japanese holly","Ilex crenata","2"
"water foxtail","Alopecurus geniculatus","2"
"smallflower morningglory","Jacquemontia tamnifolia","2"
"saltmeadow cordgrass","Spartina patens","2"
"bulbous bluegrass","Poa bulbosa","2"
"Syrian beancaper","Zygophyllum fabago","2"
"smutgrass","Sporobolus indicus","2"
"slender speedwell","Veronica filiformis","2"
"barb goatgrass","Aegilops triuncialis","2"
"spurred anoda","Anoda cristata","2"
"rose campion","Silene coronaria","2"
"slenderflower thistle","Carduus tenuiflorus","2"
"black vine weevil","Otiorhynchus sulcatus","2"
"Russian iris","Iris ensata","2"
"yellow alfalfa","Medicago sativa ssp. falcata","2"
"showy baby's-breath","Gypsophila elegans","2"
"crownbeard","Verbesina encelioides","2"
"rattlesnake brome","Bromus briziformis","2"
"crystalline iceplant","Mesembryanthemum crystallinum","2"
"Siberian peashrub","Caragana arborescens","2"
"eastern spruce gall adelgid","Adelges abietis","2"
"woodland groundsel","Senecio sylvaticus","2"
"crested latesummer mint","Elsholtzia ciliata","2"
"stringy stonecrop","Sedum sarmentosum","2"
"spreading hedgeparsley","Torilis arvensis","2"
"yellow perch","Perca flavescens","2"
"smooth cat's ear","Hypochaeris glabra","2"
"smallmouth bass","Micropterus dolomieu","2"
"rocketsalad","Eruca vesicaria ssp. sativa","2"
"white deadnettle","Lamium album","2"
"silver hairgrass","Aira caryophyllea","2"
"wild marigold","Tagetes minuta","2"
"sharppoint fluvellin","Kickxia elatine","2"
"winter aconite","Eranthis hyemalis","2"
"rice flatsedge","Cyperus iria","2"
"winter-flowering cherry","Prunus subhirtella","2"
"purplestamen mullein","Verbascum virgatum","2"
"oakforest woodrush","Luzula luzuloides","2"
"perennial cornflower","Centaurea montana","2"
"sweet mock orange","Philadelphus coronarius","2"
"wild licorice","Glycyrrhiza lepidota","1"
"yellow hornpoppy","Glaucium flavum","1"
"woolly beech aphid","Phyllaphis fagi","1"
"wavyleaf thistle","Cirsium undulatum","1"
"roadside pennycress","Thlaspi alliaceum","1"
"white swallowwort","Vincetoxicum hirundinaria","1"
"smilograss","Piptatherum miliaceum","1"
"yellow groove bamboo","Phyllostachys aureosulcata","1"
"pearl gromwell","Lithospermum officinale","1"
"Siberian geranium","Geranium sibiricum","1"
"tall fescue","Festuca arundinacea","1"
"noyau vine","Merremia dissecta","1"
"spruce bud scale","Physokermes piceae","1"
"smallflower umbrella sedge","Cyperus difformis","1"
"poplar-and-willow borer","Cryptorhynchus lapathi","1"
"rock pigeon","Columba livia","1"
"smallflower hairy willowherb","Epilobium parviflorum","1"
"small bugloss","Anchusa arvensis","1"
"perennial goosefoot","Chenopodium bonus-henricus","1"
"poet's narcissus","Narcissus poeticus","1"
"Southern corn rust","Puccinia polysora","1"
"spotted-wing drosophila","Drosophila suzukii","1"
"mud shad","Dorosoma cepedianum","1"
"smallflower geranium","Geranium pusillum","1"
"weeping Higan cherry","Prunus subhirtella var. pendula","1"
"spreading hedgeparsley","Torilis arvensis ssp. arvensis","1"
"house mouse","Mus musculus","1"
"sticky nightshade","Solanum sisymbriifolium","1"
"tidalmarsh flatsedge","Cyperus serotinus","1"
"eltrot","Heracleum sphondylium","1"
"annual yellow sweetclover","Melilotus indicus","1"
"common water hyacinth","Eichhornia crassipes","1"
"camphor shot borer","Cnestus mutilatus","1"
"celandine poppy","Stylophorum diphyllum","1"
"bracted plantain","Plantago aristata","1"
"black horehound","Ballota nigra","1"
"Bohemian knotweed, Hybrid Japanese knotweed","Reynoutria x bohemica","1"
"ball mustard","Neslia paniculata","1"
"broomleaf toadflax","Linaria genistifolia","1"
"Japanese corktree","Phellodendron japonicum","1"
"English elm","Ulmus procera","1"
"Asiatic oak weevil","Cyrtepistomus castaneus","1"
"elm leaf beetle","Xanthogaleruca luteola","1"
"maple petiole borer","Caulocampus acericaulis","1"
"English holly","Ilex aquifolium","1"
"asparagus","Asparagus spp.","1"
"European meadow rush","Juncus inflexus","1"
"Morison's spurry","Spergula morisonii","1"
"Deodar cedar","Cedrus deodara","1"
"hollyleaf naiad","Najas marina","1"
"European hornet","Vespa crabro","1"
"high mallow","Malva sylvestris","1"
"Oriental photinia","Photinia villosa","1"
"Jersey cudweed","Pseudognaphalium luteoalbum","1"
"knawel","Scleranthus annuus","1"
"kudzu bug","Megacopta cribraria","1"
