"Common Name","Scientific Name","Number of Records"
"European sticktight","Lappula squarrosa","1"
"cowcockle","Vaccaria hispanica","1"
"dwarf waterclover","Marsilea minuta","1"
"poet's narcissus","Narcissus poeticus","1"
"dotted duckmeat","Landoltia punctata","1"
"Cuban treefrog","Osteopilus septentrionalis","1"
"garden hyacinth","Hyacinthus orientalis","1"
"spotted burclover","Medicago arabica","1"
"common hempnettle","Galeopsis tetrahit","1"
"alpine knapweed, Tyrol knapweed","Centaurea nigrescens","1"
"French rose","Rosa gallica","1"
"bagpod","Sesbania vesicaria","1"
"American boxwood","Buxus sempervirens","1"
"brown anole","Anolis sagrei","1"
"cogongrass","Imperata cylindrica","1"
"bloodflower milkweed","Asclepias curassavica","1"
"American mannagrass","Glyceria grandis var. grandis","1"
"curlycup gumweed","Grindelia squarrosa","1"
"Amur privet","Ligustrum amurense","1"
"common caraway","Carum carvi","1"
"Madagascar periwinkle","Catharanthus roseus","1"
"hawkweed oxtongue","Picris hieracioides","1"
"Mediterranean gecko","Hemidactylus turcicus","1"
"calamint","Calamintha nepeta","1"
"hammerhead worms","Bipalium spp.","1"
"white mustard","Sinapis alba","1"
"flowering quince","Chaenomeles speciosa","1"
"fall cankerworm","Alsophila pometaria","1"
"Solenopsis invicta virus-1","Aparavirus SIV-1","1"
"woodland strawberry","Fragaria vesca","1"
"prairie sunflower","Helianthus petiolaris","1"
"crowfootgrass","Dactyloctenium aegyptium","1"
"nandina","Nandina spp.","1"
"yellow bluestem","Bothriochloa ischaemum","1"
"pear sawfly","Caliroa cerasi","1"
"yellow alyssum","Alyssum alyssoides","1"
"yellow daylily","Hemerocallis lilioasphodelus","1"
"yellow groove bamboo","Phyllostachys aureosulcata","1"
"Uruguayan pampas grass","Cortaderia selloana","1"
"three-lined land planarian","Bipalium pennsylvanicum","1"
