"Common Name","Scientific Name","Number of Records"
"mouse-eared hawkweed","Pilosella officinarum","5"
"oystershell scale","Lepidosaphes ulmi","5"
"star-of-Bethlehem","Ornithogalum umbellatum","4"
"jewelweed","Impatiens capensis","4"
"golden chamomile","Cota tinctoria","4"
"pestilence wort","Petasites hybridus","4"
"red-eared slider","Trachemys scripta elegans","4"
"hoary cress","Lepidium draba","4"
"lungwort","Pulmonaria spp.","4"
"plumleaf crabapple","Malus prunifolia","4"
"roundfruit rush","Juncus compressus","4"
"aphid","Tinocallis spp.","4"
"mulberryweed","Fatoua villosa","4"
"longleaf speedwell","Pseudolysimachion longifolium","4"
"spongy moth (formerly gypsy moth)","Lymantria dispar","4"
"aphid","Nasonovia spp.","4"
"knapweed seed head fly","Urophora quadrifasciata","4"
"scarlet pimpernel","Anagallis arvensis","4"
"sericea lespedeza","Lespedeza cuneata","4"
"birch leafminer","Fenusa pusilla","4"
"bur buttercup","Ceratocephala testiculata","4"
"Scotch thistle","Onopordum acanthium","4"
"cutleaf evening-primrose","Oenothera laciniata","4"
"chukar","Alectoris chukar","4"
"Dutch elm disease (novi-ulmi)","Ophiostoma novo-ulmi","4"
"redstem stork's bill","Erodium cicutarium ssp. cicutarium","4"
"daylily","Hemerocallis spp.","4"
"red bartsia","Odontites vernus","4"
"weeping alkaligrass","Puccinellia distans","4"
"tall oatgrass","Arrhenatherum elatius","4"
"border privet","Ligustrum obtusifolium","4"
"Lombardy poplar","Populus nigra","4"
"pear thrips","Taeniothrips inconsequens","4"
"showy stonecrop","Hylotelephium spectabile","4"
"blunt knapweed flower weevil","Larinus obtusus","4"
"teasel","Dipsacus","4"
"blue mustard","Chorispora tenella","4"
"Siberian crabapple","Malus baccata","4"
"bird's-foot trefoil","Lotus corniculatus var. corniculatus","4"
"wandering broadhead planarian","Bipalium adventitium","4"
"aphids","Myzus spp.","4"
"yellow foxglove","Digitalis grandiflora","4"
"freshwater tubenose goby","Proterorhinus semilunaris","4"
"corn spurry","Spergula arvensis","4"
"herb-robert","Geranium robertianum","4"
"knapweed gall fly","Urophora affinis","4"
"aphid","Myzocallis discolor","4"
"apple-of-Peru","Nicandra physalodes","4"
"Austrian fieldcress","Rorippa austriaca","4"
"sheep fescue","Festuca trachyphylla","3"
"water hemlock","Cicuta spp.","3"
"bluebuttons, field scabious","Knautia arvensis","3"
"banded elm bark beetle","Scolytus schevyrewi","3"
"tubenose goby","Proterorhinus marmoratus","3"
"Venus' chariot","Aconitum napellus","3"
"freshwater jellyfish","Craspedacusta sowerbyi","3"
"beach wormwood","Artemisia stelleriana","3"
"twoscale saltbush","Atriplex micrantha","3"
"winter vetch","Vicia villosa ssp. villosa","3"
"green sunfish","Lepomis cyanellus","3"
"coltsfoot","Tussilago farfara","3"
"wooly hawthorn aphid","Eriosoma crataegi","3"
"sweetwilliam","Dianthus barbatus","3"
"slider","Trachemys scripta","3"
"British yellowhead","Inula britannica","3"
"common hop","Humulus lupulus","3"
"nimblewill","Muhlenbergia schreberi","3"
"red amaranth","Amaranthus cruentus","3"
"Brazilian waterweed, Brazilian elodea","Egeria densa","3"
"brown flatsedge","Cyperus fuscus","3"
"porcelain-berry","Ampelopsis glandulosa var. brevipedunculata","3"
"prostrate vervain","Verbena bracteata","3"
"bulbous bluegrass","Poa bulbosa","3"
"aphid","Cavariella spp.","3"
"musk mallow","Malva moschata","3"
"pea","Lathyrus","3"
"Japanese sweet coltsfoot","Petasites japonicus","3"
"leafcurl plum aphid","Brachycaudus helichrysi","3"
"small bugloss","Anchusa arvensis","3"
"Java waterdropwort","Oenanthe javanica","3"
"cotoneaster","Cotoneaster spp.","3"
"essigella aphids","Essigella spp.","3"
"catchfly","Silene spp.","3"
"lupine","Lupinus","3"
"corn chamomile","Anthemis arvensis","3"
"spruce bud scale","Physokermes piceae","3"
"ball mustard","Neslia paniculata","3"
"yellow alyssum","Alyssum alyssoides","3"
"alpine knapweed, Tyrol knapweed","Centaurea nigrescens","3"
"red shiner","Cyprinella lutrensis","3"
"Amur carp","Cyprinus rubrofuscus","3"
"saltmeadow rush","Juncus gerardii","3"
"hollyhock","Alcea rosea","3"
"leafy spurge stem borer","Oberea erythrocephala","3"
"hollyleaf naiad","Najas marina","3"
"mimic shiner","Notropis volucellus","3"
"gingermint","Mentha x gracilis","3"
"chufa flatsedge","Cyperus esculentus var. leptostachyus","3"
"dill","Anethum graveolens","3"
"European black currant","Ribes nigrum","3"
"European water-clover","Marsilea quadrifolia","3"
"foolsparsley","Aethusa cynapium","2"
"maple petiole borer","Caulocampus acericaulis","2"
"white horehound","Marrubium vulgare","2"
"elm sack-gall aphid","Tetraneura ulmi","2"
"eyebright","Euphrasia","2"
"oakforest woodrush","Luzula luzuloides","2"
"Miscanthus","Miscanthus","2"
"diffuse knapweed","Centaurea diffusa","2"
"birdseye pearlwort","Sagina procumbens","2"
"roundleaf dogwood","Cornus rugosa","2"
"orangespotted sunfish","Lepomis humilis","2"
"Douglas-fir","Pseudotsuga menziesii","2"
"blackberry lily","Belamcanda chinensis","2"
"rescuegrass","Bromus catharticus","2"
"Oriental lady's thumb","Persicaria longiseta","2"
"dwarf honeysuckle","Lonicera xylosteum","2"
"brown sow thistle aphid","Uroleucon sonchi","2"
"waterwort","Elatine triandra","2"
"knapweeds","Centaurea","2"
"Dyer's woad","Isatis tinctoria","2"
"broomleaf toadflax","Linaria genistifolia","2"
"slimleaf lambsquarters","Chenopodium leptophyllum","2"
"pear sawfly","Caliroa cerasi","2"
"aphid","Pterocomma spp.","2"
"aphid","Aphis rubicola","2"
"slippery elm gall aphid","Kaltenbachiella ulmifusa","2"
"perilla mint","Perilla frutescens","2"
"branched centaury","Centaurium pulchellum","2"
"common borage","Borago officinalis","2"
"splitlip hempnettle","Galeopsis bifida","2"
"purple nutsedge","Cyperus rotundus","2"
"broad-nosed knapweed seed head weevil","Bangasternus fausti","2"
"daylily (exotic)","Hemerocallis spp. (exotic)","2"
"tamarisk","Tamarix spp.","2"
"sorghum (type unspecified)","Sorghum bicolor","2"
"brown anole","Anolis sagrei","2"
"deadnettle","Lamium spp.","2"
"sweetbriar","Rosa rubiginosa","2"
"green sorrel","Rumex acetosa","2"
"clasping pepperweed","Lepidium perfoliatum","2"
"Deptford pink","Dianthus armeria ssp. armeria","2"
"unlisted plant","","2"
"Himalayan balsam","Impatiens glandulifera","2"
"rabbitfoot polypogon","Polypogon monspeliensis","2"
"wood bluegrass","Poa nemoralis","2"
"dock","Rumex spp.","2"
"garden cress","Lepidium sativum","2"
"smooth sumac","Rhus glabra","2"
"unknown plant","","2"
"February daphne","Daphne mezereum","2"
"foxglove aphid","Aulacorthum solani","2"
"orange hawkweed","Hieracium aurantiacum","2"
"Virginia-creeper","Parthenocissus quinquefolia","2"
"Japanese angelica tree","Aralia elata","2"
"cucurbit downy mildew","Pseudoperonospora cubensis","2"
"prickly smartweed","Persicaria bungeana","2"
"watercresses and yellowcresses","Nasturtium spp.","2"
"Heterobasidion root rots","Heterobasidion spp.","2"
"drug eyebright","Euphrasia stricta","2"
"leafcurl ash aphid","Prociphilus fraxinifolii","2"
"speedwell","Veronica spp.","2"
"garden sorrel","Rumex acetosa ssp. acetosa","2"
"elm leafminer","Kaliofenusa ulmi","2"
"lilac","Syringa spp.","2"
"spinach dock","Rumex patientia","2"
"greater knapweed","Centaurea scabiosa","2"
"black nightshade","Solanum nigrum","2"
"sudangrass","Sorghum bicolor ssp. drummondii","2"
"spring whitlowgrass","Draba verna","2"
"carnation","Dianthus","2"
"Callery pear (Bradford pear)","Pyrus calleryana","2"
"wild marjoram","Origanum vulgare","2"
"strawberry groundcherry","Physalis alkekengi","2"
"Chinese catalpa","Catalpa ovata","2"
"Clayton's sweetroot","Osmorhiza claytonii","2"
"watermilfoil","Myriophyllum spp.","2"
"sulfur knapweed root moth","Agapeta zoegana","2"
"common marshmallow","Althaea officinalis","2"
"cluster tarweed","Madia glomerata","2"
"Boston ivy","Parthenocissus tricuspidata","2"
"tree-of-heaven","Ailanthus altissima","2"
"aphids","Schizolachnus spp.","2"
"aphid","Aphis rumicis","2"
"bird vetch","Vicia cracca ssp. cracca","2"
"sweet autumn virginsbower","Clematis terniflora","2"
"aphid","Pterocomma smithiae","2"
"aphid","Calaphis coloradensis","2"
"pine false webworm","Acantholyda erythrocephala","2"
"annual honesty","Lunaria annua","2"
"nannyberry","Viburnum lentago","2"
"aphid","Protaphis debilicornis","2"
"northern watermilfoil","Myriophyllum sibiricum","2"
"aphid","Protaphis knowltoni","2"
"red swamp crayfish","Procambarus clarkii","2"
"violet","Viola spp.","1"
"American vetch","Vicia americana","1"
"aphids","Illinoia spp.","1"
"purpleosier willow","Salix purpurea","1"
"white mustard","Sinapis alba","1"
"American hogpeanut","Amphicarpaea bracteata","1"
"aphid","Pterocallis alnifoliae","1"
"prairie flax","Linum lewisii","1"
"wildrye","Elymus spp.","1"
"American bullfrog","Lithobates catesbeianus","1"
"blackseed plantain","Plantago rugelii","1"
"oat","Avena sativa","1"
"willow","Salix spp.","1"
"aphid","Thecabius spp.","1"
"Armillaria root rots","Armillaria spp.","1"
"ocellated synodontis","Synodontis ocellifer","1"
"suckermouth catfish","Hypostomus plecostomus","1"
"big-eared radix","Radix auricularia","1"
"Chinese silvergrass","Miscanthus sinensis","1"
"orange mullein","Verbascum phlomoides","1"
"sulphur cosmos","Cosmos sulphureus","1"
"common chokecherry","Prunus virginiana","1"
"climbing false buckwheat","Fallopia scandens","1"
"panic veldtgrass","Ehrharta erecta","1"
"toothed spurge","Euphorbia dentata","1"
"common moonseed","Menispermum canadense","1"
"buld and potato aphid","Rhopalosiphoninus latysiphon","1"
"perennial ryegrass","Lolium perenne ssp. perenne","1"
"unlisted animal","","1"
"common horse chestnut","Aesculus hippocastanum","1"
"greater St. John's wort beetle","Chrysolina quadrigemina","1"
"petty spurge","Euphorbia peplus","1"
"vente conmigo","Croton glandulosus","1"
"Bur Oak Blight","Tubakia (An undescribed species)","1"
"green bristlegrass","Setaria viridis var. major","1"
"twoleaf watermilfoil","Myriophyllum heterophyllum","1"
"tansy ragwort","Jacobaea vulgaris","1"
"California poppy","Eschscholzia californica","1"
"giant aphids","Eulachnus spp.","1"
"swamp milkweed","Asclepias incarnata","1"
"tatarian maple","Acer tataricum","1"
"boxelder","Acer negundo","1"
"house finch","Carpodacus mexicanus","1"
"speckled alder","Alnus incana ssp. rugosa","1"
"loosestrife","Lythrum spp.","1"
"black peach aphid","Brachycaudus persicae","1"
"Indian pokeweed","Phytolacca acinosa","1"
"smooth pigweed","Amaranthus hybridus","1"
"Mexican fireweed","Kochia scoparia ssp. scoparia","1"
"earthworm","Aporrectodea spp.","1"
"knotweed","Polygonum spp.","1"
"showy baby's-breath","Gypsophila elegans","1"
"opium poppy","Papaver somniferum","1"
"European pepper moth","Duponchelia fovealis","1"
"knotweed compacta","Reynoutria japonica var. compacta","1"
"slender naiad","Najas flexilis","1"
"parrotfeather","Myriophyllum aquaticum","1"
"European pine sawfly","Neodiprion sertifer","1"
"lance selfheal","Prunella vulgaris ssp. lanceolata","1"
"rustic jumping worm","Amynthas agrestis","1"
"parsnip","Pastinaca spp.","1"
"devil's-claw","Proboscidea louisianica","1"
"floating pennywort","Hydrocotyle ranunculoides","1"
"sagebrush","Artemisia spp.","1"
"peashrub","Caragana","1"
"doubtful knight's-spur","Consolida ajacis","1"
"European elm flea weevil","Orchestes alni","1"
"winter creeper","Euonymus fortunei","1"
"peony","Paeonia officinalis","1"
"creeping phlox","Phlox stolonifera","1"
"crested latesummer mint","Elsholtzia ciliata","1"
"white bass","Morone chrysops","1"
"peony","Paeonia spp.","1"
"corn poppy","Papaver rhoeas","1"
"turtlehead","Chelone spp.","1"
"white deadnettle","Lamium album","1"
"plum","Prunus domestica","1"
"gall-making aphid","Colopha graminis","1"
"unknown insect","","1"
"woodland bittercress","Cardamine flexuosa","1"
"plum/cherry","Prunus","1"
"golden zizia","Zizia aurea","1"
"wavyleaf thistle","Cirsium undulatum","1"
"dodder","Cuscuta","1"
"mystery snails","Cipangopaludina","1"
"garden lovage","Levisticum officinale","1"
"wild cucumber","Echinocystis lobata","1"
"carpet bugle","Ajuga reptans","1"
"purple prairie clover","Dalea purpurea","1"
"horsetail","Equisetum spp.","1"
"yellow devil hawkweed","Hieracium x floribundum","1"
"common motherwort","Leonurus cardiaca ssp. cardiaca","1"
"Russian peashrub","Caragana frutex","1"
"hempnettle","Galeopsis spp.","1"
"prickly-ash","Zanthoxylum americanum","1"
"common grape hyacinth","Muscari botryoides","1"
"sacred thorn-apple","Datura wrightii","1"
"gray tree frog","Hyla versicolor","1"
"psyllium","Plantago psyllium","1"
"annual yellow sweetclover","Melilotus indicus","1"
"sand lovegrass","Eragrostis trichodes","1"
"spotted knapweed","Centaurea maculosa","1"
"red campion","Silene dioica","1"
"American Water Frogs","Lithobates spp.","1"
"Chinese pear","Pyrus ussuriensis","1"
"soybean thrips","Neohydatothrips variabilis","1"
"red elderberry","Sambucus racemosa","1"
"aphids (subfamily Phyllaphidinae)","","1"
"cream pea","Lathyrus ochroleucus","1"
"quagga mussel","Dreissena bugensis","1"
"roundleaf greenbriar","Smilax rotundifolia","1"
"aphid","Illinoia lambersi","1"
"common pearlbrush","Exochorda racemosa","1"
"rose rosette disease (RRD)","Emaravirus RRD","1"
"Russian wildrye","Psathyrostachys juncea","1"
"aphid","Monellia spp.","1"
"common elodea","Elodea canadensis","1"
"phlox","Phlox spp.","1"
"rock pigeon","Columba livia","1"
"aphid","Myzocallis tuberculata","1"
"cattail millet","Setaria glauca","1"
"knapweed peacock fly","Chaetorellia acrolophi","1"
"Rocky Mountain iris","Iris missouriensis","1"
"aphid","Rhopalomyzus lonicerae","1"
"buckthorn","Rhamnus arguta","1"
"ivyleaf morning-glory","Ipomoea hederacea","1"
"rough mannagrass","Glyceria maxima","1"
"aphids","Dysaphis spp.","1"
"aphids","Ovatus spp.","1"
"Japanese pachysandra","Pachysandra terminalis","1"
"onions","Allium spp.","1"
"aphids","Epameibaphis spp.","1"
"aphids","Rhopalosiphoninus spp.","1"
"Japanese spiraea","Spiraea japonica","1"
"Norway rat","Rattus norvegicus","1"
"buckthorn","Rhamnus spp.","1"
"Asian woolly hackberry aphid","Shivaphis celti","1"
"pacus","Piaractus spp.","1"
"orange rust","Arthuriomyces peckianus","1"
"field cottonrose","Logfia arvensis","1"
"alfalfa","Medicago sativa ssp. sativa","1"
"moss phlox","Phlox subulata ssp. subulata","1"
"poppy","Papaver spp.","1"
"fleabanes","Erigeron","1"
"American basswood","Tilia americana","1"
"mustard","Brassica spp.","1"
"peachleaf bellflower","Campanula persicifolia","1"
"emerald shiner","Notropis atherinoides","1"
"aphid","Calaphis spp.","1"
"maiden pink","Dianthus deltoides","1"
"leafy spurge stem boring beetle","Oberea erythrocephala bicolor","1"
"English daisy","Bellis perennis","1"
"Amur maple","Acer japonicum","1"
"meadow campion","Silene flos-cuculi","1"
"aphid","Pachypappa sacculi","1"
"golden crayfish","Orconectes luteus","1"
"aphid","Pemphigus nortonii","1"
"low mallow","Malva pusilla","1"
"aphid","Macrosiphum venaefuscae","1"
"gray dogwood","Cornus racemosa","1"
"aphid","Chaitophorus stevensis","1"
"weeping willow","Salix babylonica","1"
"dandelion","Taraxacum","1"
"green cloverworm","Hypena scabra","1"
"Eleutherococcus sessiliflorus","Eleutherococcus sessiliflorus","1"
"woolly pine needle aphid","Schizolachnus piniradiatae","1"
"Eurasian collared-dove","Streptopelia decaocto","1"
"forsythia","Forsythia spp.","1"
"fingernailclams","Musculium spp.","1"
"stonecrop","Sedum spp.","1"
"fall dandelion","Scorzoneroides autumnalis","1"
"giant knotweed","Reynoutria sachalinensis","1"
"Geneva bugle","Ajuga genevensis","1"
"warmouth","Lepomis gulosus","1"
"helmeted guineafowl","Numida meleagris","1"
"garden rhubarb","Rheum rhabarbarum","1"
"green ash","Fraxinus pennsylvanica","1"
"viral hemorrhagic septicemia","Novirhabdovirus VHS","1"
"hoptree","Ptelea trifoliata","1"
"long stalk buckthorn","Rhamnus davurica","1"
"horseradish","Armoracia rusticana","1"
"Muscovy duck","Cairina moschata","1"
"hoary vervain","Verbena stricta","1"
"imported willow leaf beetle","Plagiodera versicolora","1"
"intermediate wheatgrass","Thinopyrum intermedium","1"
"India lovegrass","Eragrostis pilosa","1"
"Japanese honeysuckle","Lonicera japonica","1"
"hard fescue","Festuca brevipila","1"
"hedgeparsley","Torilis spp.","1"
"house mouse","Mus musculus","1"
