"Common Name","Scientific Name","Number of Records"
"Russian olive","Elaeagnus angustifolia","2"
"Japanese holly","Ilex crenata","2"
"giant knotweed","Reynoutria sachalinensis","2"
"field sowthistle","Sonchus arvensis ssp. arvensis","2"
"red fox","Vulpes vulpes","2"
"longspine sandbur","Cenchrus longispinus","2"
"leafcurl plum aphid","Brachycaudus helichrysi","2"
"garden balsam","Impatiens balsamina","2"
"Russian thistle","Salsola tragus","2"
"aphid","Anoecia oenotherae","2"
"lemon balm","Melissa officinalis","2"
"Japanese false spleenwort","Deparia petersenii","2"
"slender meadow foxtail","Alopecurus myosuroides","2"
"African tamarisk","Tamarix africana","2"
"little quakinggrass","Briza minor","2"
"blue lettuce","Lactuca tatarica","2"
"wild-proso millet","Panicum miliaceum","2"
"Benghal dayflower","Commelina benghalensis","2"
"littleseed canarygrass","Phalaris minor","2"
"bandedwinged whitefly","Trialeurodes abutiloneus","2"
"wirestem muhly","Muhlenbergia frondosa","2"
"bulbous bluegrass","Poa bulbosa","2"
"petty spurge","Euphorbia peplus","2"
"corn cockle","Agrostemma githago","2"
"sweet alyssum","Lobularia maritima","2"
"western salsify","Tragopogon dubius","2"
"memorial rose","Rosa lucieae","2"
"crested floating heart","Nymphoides cristata","2"
"tropic ageratum","Ageratum conyzoides","2"
"wild bushbean","Macroptilium lathyroides","2"
"palmgrass","Setaria palmifolia","2"
"spotted-wing drosophila","Drosophila suzukii","2"
"inchplant","Tradescantia zebrina","2"
"threeflower beggarweed","Desmodium triflorum","2"
"aphid","Geoica utricularia","2"
"smooth brome","Bromus inermis","2"
"Guyanese arrowhead","Sagittaria guayanensis ssp. guayanensis","2"
"water knotweed","Polygonum amphibium","2"
"aphid","Iziphya flabella","2"
"orange","Citrus x sinensis","2"
"floating primrose-willow","Ludwigia peploides ssp. montevidensis","2"
"spiny witchhazel gall aphid","Hamamelistes spinosus","2"
"buckwheat","Fagopyrum esculentum","2"
"Persian clover","Trifolium resupinatum","2"
"formosan subterranean termite","Coptotermes formosanus","2"
"max chrysanthemum","Leucanthemum maximum","2"
"swollen fingergrass","Chloris barbata","2"
"meadow fescue","Festuca pratensis","2"
"Madagascar periwinkle","Catharanthus roseus","2"
"marsh-pepper smartweed","Persicaria hydropiper","2"
"thoroughwort pennycress","Microthlaspi perfoliatum","2"
"Kleberg's bluestem","Dichanthium annulatum","2"
"wild parsnip","Pastinaca sativa","2"
"pinkhead smartweed","Persicaria capitata","2"
"perennial sowthistle","Sonchus arvensis","2"
"Deptford pink","Dianthus armeria","2"
"chayote","Sechium edule","2"
"California poppy","Eschscholzia californica","2"
"aphids","Chaitophorus spp.","2"
"aphid","Aphis folsomii","2"
"aphid","Acyrthosiphon spp.","2"
"sweet vernalgrass","Anthoxanthum odoratum","1"
"sickleweed","Falcaria vulgaris","1"
"leatherleaf mahonia","Mahonia bealei","1"
"aphid","Microparsus olivei","1"
"sweetclover aphid","Therioaphis riehmi","1"
"springblossom","Jaborosa integrifolia","1"
"monkeygrass","Liriope muscari","1"
"aphid","Myzus lythri","1"
"southern green stink bug","Nezara viridula","1"
"scarlet spiderling","Boerhavia coccinea","1"
"Jersey cudweed","Pseudognaphalium luteoalbum","1"
"aphids","Anoecia spp.","1"
"three-lined land planarian","Bipalium pennsylvanicum","1"
"sheep fescue","Festuca trachyphylla","1"
"pig frog","Lithobates grylio","1"
"aphids","Thripsaphis spp.","1"
"winged burning bush","Euonymus alatus","1"
"Caesarweed","Urena lobata","1"
"rice stink bug","Oebalus pugnax","1"
"bigfoot waterclover","Marsilea macropoda","1"
"broadleaf dock","Rumex obtusifolius","1"
"Asiatic bellflower","Wahlenbergia marginata","1"
"spinyfruit buttercup","Ranunculus muricatus","1"
"common hempnettle","Galeopsis tetrahit","1"
"aphid","Aphis decepta","1"
"devil's horsewhip","Achyranthes aspera","1"
"Uruguay waterprimrose","Ludwigia uruguayensis","1"
"largeseed falseflax","Camelina sativa","1"
"artichoke aphid","Capitophorus elaeagni","1"
"common pheasant","Phasianus colchicus","1"
"basketplant","Callisia fragrans","1"
"feathered mosquito-fern","Azolla pinnata","1"
"corn chamomile","Anthemis arvensis","1"
"non-native yams","Dioscorea spp. (non-native)","1"
"aphids","Rhopalosiphum spp.","1"
"Japanese spiraea","Spiraea japonica","1"
"common caraway","Carum carvi","1"
"mimosa webworm","Homadaula anisocentra","1"
"aphid","Sipha elegans","1"
"sweet iris","Iris pallida","1"
"common cattail","Typha latifolia","1"
"poplar leaf aphid","Chaitophorus populicola","1"
"field pepperweed","Lepidium campestre","1"
"Wisteria floribunda x sinensis hybrid","Wisteria x formosa","1"
"Carolina crownbeard","Verbesina walteri","1"
"pink hibiscus mealybug","Maconellicoccus hirsutus","1"
"Cuban treefrog","Osteopilus septentrionalis","1"
"white horehound","Marrubium vulgare","1"
"centipedegrass","Eremochloa ophiuroides","1"
"purpletop","Tridens flavus","1"
"cup rosinweed","Silphium perfoliatum","1"
"tussock dropseed","Sporobolus diandrus","1"
"Norway rat","Rattus norvegicus","1"
"hard fescue","Festuca brevipila","1"
"white sweetclover","Melilotus albus","1"
"slider","Trachemys scripta","1"
"noyau vine","Merremia dissecta","1"
"guava","Psidium guajava","1"
"willowleaf lettuce","Lactuca saligna","1"
"soybean aphid","Aphis glycines","1"
"painted maple aphid","Drepanaphis acerifoliae","1"
"house mouse","Mus musculus","1"
"wooly aphid","Eriosoma spp.","1"
"roof rat","Rattus rattus","1"
"plantain","Musa x paradisiaca","1"
"Jamaica feverplant","Tribulus cistoides","1"
"yellow floating heart","Nymphoides peltata","1"
"potato aphid","Macrosiphum euphorbiae","1"
"Japanese beetle","Popillia japonica","1"
"garden catchfly","Silene armeria","1"
"fishtail swordfern","Nephrolepis falcata","1"
"dwarf lilyturf","Ophiopogon japonicus","1"
