"Common Name","Scientific Name","Number of Records"
"European birch","Betula pendula","2"
"redhaired pine bark beetle, goldenhaired bark beetle","Hylurgus ligniperda","2"
"plumleaf crabapple","Malus prunifolia","2"
"claspleaf twistedstalk","Streptopus amplexifolius","2"
"diffuse knapweed","Centaurea diffusa","2"
"pride-of-Rochester","Deutzia spp.","2"
"ripgut brome","Bromus diandrus","2"
"blackthorn","Prunus spinosa","2"
"Asiatic oak weevil","Cyrtepistomus castaneus","2"
"smallflower tamarisk","Tamarix parviflora","2"
"balloonvine","Cardiospermum halicacabum","2"
"brittleleaf naiad","Najas minor","2"
"common bamboo","Bambusa vulgaris","2"
"bushy wallflower","Erysimum repandum","2"
"banded elm bark beetle","Scolytus schevyrewi","2"
"American beautyberry","Callicarpa americana","2"
"Chinese elm","Ulmus parvifolia","2"
"Asian mazus","Mazus pumilus","2"
"bristly oxtongue","Helminthotheca echioides","2"
"big periwinkle","Vinca major","2"
"San Jose scale","Comstockaspis perniciosa","2"
"Dutch elm disease (novi-ulmi)","Ophiostoma novo-ulmi","2"
"carline thistle","Carlina vulgaris","2"
"lettuce","Lactuca sativa","2"
"hollyhock","Alcea rosea","2"
"early wintercress","Barbarea verna","2"
"Chinese chestnut","Castanea mollissima","2"
"jumping worm","Amynthas spp.","2"
"common water hyacinth","Eichhornia crassipes","2"
"dodder","Cuscuta","2"
"gorse","Ulex europaeus","2"
"Hispanic hyacinthoides","Hyacinthoides hispanica","2"
"European sea-rocket","Cakile maritima","2"
"coyote","Canis latrans","2"
"European elm flea weevil","Orchestes alni","2"
"five-leaf aralia","Eleutherococcus sieboldianus","2"
"longleaf speedwell","Pseudolysimachion longifolium","2"
"European bird cherry","Prunus padus","2"
"Morison's spurry","Spergula morisonii","2"
"green sunfish","Lepomis cyanellus","2"
"perennial goosefoot","Chenopodium bonus-henricus","2"
"germander speedwell","Veronica chamaedrys","2"
"goat willow","Salix caprea","2"
"hare's ear","Bupleurum rotundifolium","2"
"Italian arum","Arum italicum","1"
"golden bamboo","Phyllostachys aurea","1"
"Peruvian groundcherry","Physalis peruviana","1"
"garden hyacinth","Hyacinthus orientalis","1"
"katsura tree","Cercidiphyllum japonicum","1"
"giant reed","Arundo donax","1"
"Norway rat","Rattus norvegicus","1"
"grassy arrowhead","Sagittaria graminea","1"
"Japanese yew","Taxus cuspidata","1"
"hammerhead worms","Bipalium spp.","1"
"Japanese rose","Kerria japonica","1"
"Grecian foxglove","Digitalis lanata","1"
"Miquel's mazus","Mazus miquelii","1"
"Job's tears","Coix lacryma-jobi","1"
"larch sawfly","Pristiphora erichsonii","1"
"Italian wall lizard","Podarcis siculus","1"
"larch casebearer","Coleophora laricella","1"
"Miscanthus","Miscanthus","1"
"leporinum barley","Hordeum murinum ssp. leporinum","1"
"house mouse","Mus musculus","1"
"London planetree","Platanus x hispanica (occidentalis × orientalis)","1"
"maiden pink","Dianthus deltoides","1"
"Japanese dodder","Cuscuta japonica","1"
"laurel willow","Salix pentandra","1"
"largeseed dodder","Cuscuta indecora","1"
"parsley","Petroselinum crispum","1"
"introduced pine sawfly","Diprion similis","1"
"pig (feral), wild boar at large","Sus scrofa (feral type)","1"
"lesser swinecress","Lepidium didymum","1"
"","Trachemys scritpa elegans","1"
"European spruce needle miner","Epinotia nanana","1"
"pennyroyal","Mentha pulegium","1"
"sawtooth oak","Quercus acutissima","1"
"air-potato","Dioscorea bulbifera","1"
"garden cosmos","Cosmos bipinnatus","1"
"marsh dayflower","Murdannia keisak","1"
"peach twig borer","Anarsia lineatella","1"
"butterbur","Petasites","1"
"highbush cranberry","Viburnum opulus ssp. trilobum","1"
"littleleaf boxwood","Buxus microphylla","1"
"nettleleaf goosefoot","Chenopodium murale","1"
"Chinese fountaingrass","Cenchrus alopecuroides","1"
"Himalayan blackberry","Rubus armeniacus","1"
"nude sheath bamboo","Phyllostachys nuda","1"
"shrubby lespedeza","Lespedeza bicolor","1"
"common evening-primrose","Oenothera biennis","1"
"house sparrow","Passer domesticus","1"
"orange mullein","Verbascum phlomoides","1"
"spring vetch","Vicia lathyroides","1"
"daffodil","Narcissus pseudonarcissus","1"
"common wormwood","Artemisia vulgaris var. vulgaris","1"
"oval-leaf knotweed","Polygonum arenastrum","1"
"sudangrass","Sorghum bicolor ssp. drummondii","1"
"daffodils","Narcissus spp.","1"
"dog-strangling vine, European swallowwort","Vincetoxicum rossicum","1"
"mouse barley","Hordeum murinum","1"
"sulphur cosmos","Cosmos sulphureus","1"
"dallisgrass","Paspalum dilatatum","1"
"eastern spruce gall adelgid","Adelges abietis","1"
"mulberryweed","Fatoua villosa","1"
"sweetwilliam","Dianthus barbatus","1"
"European mountain-ash","Sorbus aucuparia","1"
"Chinese pond mussel","Sinanodonta woodiana","1"
"foxtail barley","Hordeum jubatum","1"
"California arrowhead","Sagittaria montevidensis","1"
"eastern redbud","Cercis canadensis","1"
"climbing false buckwheat","Fallopia scandens","1"
"fragrant clematis","Clematis flammula","1"
"Chinese crab apple","Malus hupehensis","1"
"English catchfly","Silene gallica","1"
"bulbous bluegrass","Poa bulbosa","1"
"fieldnettle betony","Stachys arvensis","1"
"Austrian pine","Pinus nigra","1"
"waterlilies","Nymphaea spp.","1"
"banded wood snail","Cepaea nemoralis","1"
"fernleaf yarrow","Achillea filipendulina","1"
"","Aralia elata aureovariegata","1"
"white satin moth","Leucoma salicis","1"
"American sweetflag","Acorus calamus","1"
"dothichiza canker of poplar","Plagiostoma populinum","1"
"birch leafminer","Fenusa pusilla","1"
"yellowbelly slider","Trachemys scripta scripta","1"
"big quakinggrass","Briza maxima","1"
"didymo, rock snot","Didymosphenia geminata","1"
"cattail millet","Setaria glauca","1"
"roadside pennycress","Thlaspi alliaceum","1"
"bamboo","Phyllostachys spp.","1"
"elm leaf beetle","Xanthogaleruca luteola","1"
"celandine poppy","Stylophorum diphyllum","1"
"ricegrass paspalum","Paspalum scrobiculatum","1"
"rusty crayfish","Faxonius rusticus","1"
"English daisy","Bellis perennis","1"
"chameleon-plant","Houttuynia cordata","1"
"rattlesnake brome","Bromus briziformis","1"
"reed","Phragmites spp.","1"
"Asian longhorned tick","Haemaphysalis longicornis","1"
"boreal chickweed","Cerastium tomentosum","1"
"red amaranth","Amaranthus cruentus","1"
"rescuegrass","Bromus catharticus","1"
"bracted plantain","Plantago aristata","1"
"David's spurge","Euphorbia davidii","1"
"spotted garden slug","Limax maximus","1"
"rice flatsedge","Cyperus iria","1"
"California privet","Ligustrum ovalifolium","1"
"Dyer's woad","Isatis tinctoria","1"
"spruce bud scale","Physokermes piceae","1"
"quaking aspen","Populus tremuloides","1"
"speedwell","Veronica spp.","1"
"English violet","Viola odorata","1"
"slender meadow foxtail","Alopecurus myosuroides","1"
"Siberian crabapple","Malus baccata","1"
"slender speedwell","Veronica filiformis","1"
"English yew","Taxus baccata","1"
"smallflower hairy willowherb","Epilobium parviflorum","1"
"snowbell","Styrax spp.","1"
"Scottish rose","Rosa spinosissima","1"
"goldenrain tree","Koelreuteria paniculata","1"
"shallow sedge","Carex lurida","1"
"thorny olive","Elaeagnus pungens","1"
"shining geranium","Geranium lucidum","1"
"hairy nightshade","Solanum physalifolium","1"
"shovel-headed garden worm","Bipalium kewense","1"
"sweetgum","Liquidambar styraciflua","1"
"prostrate pigweed","Amaranthus blitoides","1"
"garden balsam","Impatiens balsamina","1"
"sacred bamboo","Nandina domestica","1"
"spreading hedgeparsley","Torilis arvensis","1"
"umbrella spurry","Holosteum umbellatum","1"
"garlic mustard aphid","Lipaphis alliariae","1"
"water lettuce","Pistia stratiotes","1"
"star-mustard","Coincya monensis","1"
"willowleaf lettuce","Lactuca saligna","1"
"woodland forget-me-not","Myosotis sylvatica","1"
"wayside speedwell","Veronica polita","1"
"unlisted animal","","1"
"water chestnut","Trapa","1"
"watermilfoil","Myriophyllum spp.","1"
