"Common Name","Scientific Name","Number of Records"
"water foxtail","Alopecurus geniculatus","7"
"aphid","Drepanaphis keshenae","7"
"ivyleaf morning-glory","Ipomoea hederacea","7"
"hairy cat's ear","Hypochaeris radicata","7"
"lily leaf beetle","Lilioceris lilii","7"
"purple deadnettle","Lamium purpureum","7"
"roundfruit rush","Juncus compressus","7"
"osage-orange","Maclura pomifera","7"
"redsepal evening-primrose","Oenothera glazioviana","7"
"aphid","Hyperomyzus nigricornis","7"
"false strawberry","Potentilla indica","7"
"basil downy mildew","Peronospora belbahrii","7"
"common hawthorn","Crataegus monogyna","7"
"double cinnamon rose","Rosa majalis","7"
"pig (feral), wild boar at large","Sus scrofa (feral type)","6"
"puncturevine","Tribulus terrestris","6"
"cat (feral)","Felis catus (feral type)","6"
"dogwood","Cornus spp.","6"
"winter creeper","Euonymus fortunei","6"
"swordleaf rush","Juncus ensifolius","6"
"aphid","Microparsus olivei","6"
"February daphne","Daphne mezereum","6"
"common velvetgrass","Holcus lanatus","6"
"onerow yellowcress","Nasturtium microphyllum","6"
"aphids","Cryptomyzus spp.","6"
"common cowparsnip","Heracleum maximum","6"
"European waterstarwort","Callitriche stagnalis","6"
"perennial pepperweed","Lepidium latifolium","6"
"Palmer amaranth","Amaranthus palmeri","6"
"aphids","Hormaphis spp.","6"
"house mouse","Mus musculus","6"
"woolly cupgrass","Eriochloa villosa","6"
"meadow campion","Silene flos-cuculi","6"
"aphids","Illinoia spp.","6"
"gray dogwood","Cornus racemosa","6"
"tatarian maple","Acer tataricum","6"
"green sunfish","Lepomis cyanellus","6"
"strawberry root weevil","Otiorhynchus ovatus","6"
"woolly aphid","Prociphilus caryae","6"
"clasping pepperweed","Lepidium perfoliatum","6"
"spotted knapweed","Centaurea stoebe","6"
"Hill mustard","Bunias orientalis","6"
"yellow starthistle","Centaurea solstitialis","6"
"Japanese stiltgrass","Microstegium vimineum","5"
"hoary cress","Lepidium draba","5"
"star-of-Bethlehem","Ornithogalum umbellatum","5"
"sand ryegrass","Leymus arenarius","5"
"imported willow leaf beetle","Plagiodera versicolora","5"
"fiveangled dodder","Cuscuta pentagona var. pentagona","5"
"hammerhead worms","Bipalium spp.","5"
"small hop clover","Trifolium dubium","5"
"birdseye pearlwort","Sagina procumbens","5"
"desert wheatgrass","Agropyron desertorum","5"
"largeseed falseflax","Camelina sativa","5"
"soft brome","Bromus hordeaceus","5"
"aphid","Rhopalomyzus lonicerae","5"
"ball mustard","Neslia paniculata","5"
"May-June beetles","Phyllophaga spp.","5"
"mayweed, scentless chamomile","Tripleurospermum inodorum","5"
"Virginia-creeper","Parthenocissus quinquefolia","5"
"threespine stickleback","Gasterosteus aculeatus","5"
"pear sawfly","Caliroa cerasi","5"
"redstem stork's bill","Erodium cicutarium ssp. cicutarium","5"
"tuberous vetchling","Lathyrus tuberosus","5"
"yellow floating heart","Nymphoides peltata","5"
"claspleaf twistedstalk","Streptopus amplexifolius","5"
"Austrian fieldcress","Rorippa austriaca","5"
"perennial quakinggrass","Briza media","5"
"yellow alfalfa","Medicago sativa ssp. falcata","5"
"elm","Ulmus spp.","5"
"common water hyacinth","Eichhornia crassipes","5"
"Scottish rose","Rosa spinosissima","5"
"plantains","Plantago spp.","5"
"dog rose","Rosa canina","5"
"field dodder","Cuscuta pentagona","5"
"sea lamprey","Petromyzon marinus","5"
"Siberian geranium","Geranium sibiricum","5"
"crested wheatgrass","Agropyron cristatum","5"
"rapeseed","Brassica napus","5"
"sagebrush","Artemisia spp.","4"
"coltsfoot","Tussilago farfara","4"
"drug eyebright","Euphrasia stricta","4"
"white mustard","Sinapis alba","4"
"soft brome","Bromus hordeaceus ssp. hordeaceus","4"
"corn flea beetle","Chaetocnema pulicaria","4"
"corn poppy","Papaver rhoeas","4"
"stripe rust","Puccinia striiformis f.sp. tritici","4"
"lesser hawkbit","Leontodon saxatilis ssp. saxatilis","4"
"diatom","Stephanodiscus binderanus","4"
"fennel","Foeniculum vulgare","4"
"aphid","Macrosiphum venaefuscae","4"
"melon","Cucumis melo","4"
"aphid","Myzocallis discolor","4"
"brittleleaf naiad","Najas minor","4"
"aphid","Pterocomma spp.","4"
"tubenose goby","Proterorhinus marmoratus","4"
"beach wormwood","Artemisia stelleriana","4"
"aphids","Myzus spp.","4"
"crimson clover","Trifolium incarnatum","4"
"woodland bittercress","Cardamine flexuosa","4"
"rattail fescue","Vulpia myuros","4"
"aphids","Carolinaia spp.","4"
"elm leaf aphid","Tinocallis ulmifolii","4"
"aphid","Monellia spp.","4"
"perennial cornflower","Centaurea montana","4"
"rose rosette disease (RRD)","Emaravirus RRD","4"
"grape","Vitis spp.","4"
"crescentmarked lily aphid","Neomyzus circumflexum","4"
"maple petiole borer","Caulocampus acericaulis","4"
"leaf beetles","Galerucella spp.","4"
"oakforest woodrush","Luzula luzuloides","4"
"Grecian foxglove","Digitalis lanata","4"
"longleaf speedwell","Veronica longifolia","4"
"lesser swinecress","Coronopus didymus","4"
"smallflower galinsoga","Galinsoga parviflora","4"
"stonecrop","Sedum spp.","4"
"Scotch thistle","Onopordum acanthium","4"
"saltmeadow rush","Juncus gerardii","4"
"Russian knapweed","Rhaponticum repens","4"
"rusty crayfish","Faxonius rusticus","4"
"tiger lily","Lilium lancifolium","4"
"yellow foxglove","Digitalis grandiflora","4"
"flighted spongy moth complex","Lymantria dispar asiatica","3"
"greenbrier","Smilax spp.","3"
"tussock bellflower","Campanula carpatica","3"
"wavyleaf thistle","Cirsium undulatum","3"
"clustered bur-reed","Sparganium glomeratum","3"
"jetbead","Rhodotypos scandens","3"
"Louisiana wormwood","Artemisia ludoviciana","3"
"rough goldenrod","Solidago rugosa","3"
"bur buttercup","Ceratocephala testiculata","3"
"aphid","Aphis monardae","3"
"phlox","Phlox spp.","3"
"snowdrop","Galanthus nivalis","3"
"aphids","Dysaphis spp.","3"
"black cherry aphid","Myzus cerasi","3"
"annual wormwood","Artemisia annua","3"
"meadow knapweed","Centaurea debeauxii","3"
"blackberry lily","Belamcanda chinensis","3"
"cocklebur","Xanthium","3"
"bark beetle","Hylastes opacus","3"
"peachleaf bellflower","Campanula persicifolia","3"
"water lettuce","Pistia stratiotes","3"
"sugarcane aphid","Melanaphis sacchari","3"
"boxelder","Acer negundo","3"
"black horehound","Ballota nigra","3"
"unlisted insect","","3"
"wheat leaf rust","Puccinia recondita","3"
"European pine sawfly","Neodiprion sertifer","3"
"barberry","Berberis spp.","3"
"gall-making aphids","Colopha spp.","3"
"scarlet gaura","Gaura coccinea","3"
"cow vetch","Vicia cracca ssp. tenuifolia","3"
"aphid","Myzocallis walshii","3"
"slender Russian thistle","Salsola collina","3"
"aphids","Schizolachnus spp.","3"
"small bugloss","Anchusa arvensis","3"
"aphid","Capitophorus spp.","3"
"smooth sumac","Rhus glabra","3"
"diatom","Stephanodiscus subtilis","3"
"staghorn sumac","Rhus typhina","3"
"crested latesummer mint","Elsholtzia ciliata","3"
"mulberry","Morus spp.","3"
"climbing false buckwheat","Fallopia scandens","3"
"garden cosmos","Cosmos bipinnatus","3"
"giant aphids","Eulachnus spp.","3"
"European pine shoot moth","Rhyacionia buoliana","3"
"unknown plant","","2"
"narrowleaf bittercress","Cardamine impatiens","2"
"corn gromwell","Buglossoides arvensis","2"
"Dyer's greenweed","Genista tinctoria","2"
"meadow knapweed","Centaurea x moncktonii","2"
"Long's sedge","Carex longii","2"
"chives","Allium schoenoprasum","2"
"gray poplar","Populus x canescens","2"
"lesser St. John's wort beetle","Chrysolina hyperici","2"
"spotted-wing drosophila","Drosophila suzukii","2"
"common horse chestnut","Aesculus hippocastanum","2"
"garden sorrel","Rumex acetosa ssp. acetosa","2"
"Mahaleb cherry","Prunus mahaleb","2"
"sainfoin","Onobrychis viciifolia","2"
"currant aphid","Cryptomyzus ribis","2"
"common bugloss","Anchusa officinalis","2"
"orange stonecrop","Phedimus kamtschaticus","2"
"rainbow smelt","Osmerus mordax","2"
"golden zizia","Zizia aurea","2"
"corn chamomile","Anthemis arvensis","2"
"poplar-and-willow borer","Cryptorhynchus lapathi","2"
"privet","Ligustrum spp.","2"
"green sorrel","Rumex acetosa","2"
"common marshmallow","Althaea officinalis","2"
"showy baby's-breath","Gypsophila elegans","2"
"boreal chickweed","Cerastium tomentosum","2"
"european starling","Sturnus vulgaris","2"
"aphid","Aphis caliginosa","2"
"spreading dogbane","Apocynum androsaemifolium","2"
"birch casebearer","Coleophora serratella","2"
"English ivy","Hedera helix","2"
"aphids","Pleotrichophorus spp.","2"
"salad burnet","Sanguisorba minor","2"
"aphid","Chaitophorus nigrae","2"
"bluegrass","Poa spp.","2"
"bush honeysuckle","Diervilla spp.","2"
"scarlet beebalm","Monarda didyma","2"
"aphid","Brachycaudus rumexicolens","2"
"black dot spurge flea beetle","Aphthona nigriscutis","2"
"mossy stonecrop","Sedum acre","2"
"rose","Rosa spp.","2"
"leafcurl ash aphid","Prociphilus fraxinifolii","2"
"bighead knapweed","Centaurea macrocephala","2"
"knotweed","Polygonum spp.","2"
"sicklepod","Senna obtusifolia","2"
"lilac","Syringa spp.","2"
"California poppy","Eschscholzia californica","2"
"Korean lespedeza","Kummerowia stipulacea","2"
"aphids (subfamily Phyllaphidinae)","","2"
"diffuse knapweed","Centaurea diffusa","2"
"cluster tarweed","Madia glomerata","2"
"longstalk cranesbill","Geranium columbinum","2"
"Atlantic salmon","Salmo salar","2"
"cutleaf nightshade","Solanum triflorum","2"
"chestnut blight or canker","Cryphonectria parasitica","2"
"hairy whitetop","Lepidium appelianum","2"
"aphid","Pterocallis spp.","2"
"fall dandelion","Scorzoneroides autumnalis","2"
"aphid","Myzocallis asclepiadis","2"
"hairy beggarticks","Bidens pilosa","2"
"aphid","Pachypappa spp.","2"
"giant sumpweed","Cyclachaena xanthifolia","2"
"aphid","Macrosiphoniella tapuskae","2"
"Japanese angelica tree","Aralia elata","2"
"aphid","Cavariella spp.","2"
"house finch","Carpodacus mexicanus","2"
"perilla mint","Perilla frutescens","2"
"spiny waterflea","Bythotrephes longimanus","2"
"cattail","Typha spp.","2"
"reed","Phragmites australis ssp. americanus","2"
"Oriental lady's thumb","Polygonum posumbu","2"
"Shasta daisy","Leucanthemum x superbum","2"
"clammy goosefoot","Dysphania pumilio","2"
"winged pigweed","Cycloloma atriplicifolium","2"
"maiden pink","Dianthus deltoides","2"
"turnipweed","Rapistrum rugosum","2"
"creeping charlie","Pilea nummulariifolia","2"
"spotted lady beetle","Coleomegilla maculata","2"
"foxtail barley","Hordeum jubatum","2"
"spruce bud scale","Physokermes piceae","2"
"French rose","Rosa gallica","2"
"Siberian motherwort","Leonurus sibiricus","2"
"European dewberry","Rubus caesius","2"
"spiny amaranth","Amaranthus spinosus","2"
"European spruce sawfly","Gilpinia hercyniae","2"
"woodland groundsel","Senecio sylvaticus","2"
"Dutch elm disease (novi-ulmi)","Ophiostoma novo-ulmi","2"
"diatom","Actinocyclus normanii","2"
"diatom","Cyclotella cryptica","2"
"golden chamomile","Cota tinctoria","2"
"interrupted windgrass","Apera interrupta","2"
"hydrilla","Hydrilla verticillata","2"
"large gray willow","Salix cinerea","2"
"garden balsam","Impatiens balsamina","1"
"woolly aphid","Prociphilus longianus","1"
"unlisted plant","","1"
"golden loosestrife beetle","Galerucella pusilla","1"
"flathead catfish","Pylodictis olivaris","1"
"spiny cocklebur","Xanthium spinosum","1"
"sumac","Rhus","1"
"German catchfly","Lychnis viscaria","1"
"diatom","Conticribra weissflogii","1"
"spurge flax","Thymelaea passerina","1"
"wine raspberry","Rubus phoenicolasius","1"
"dodder","Cuscuta","1"
"little lovegrass","Eragrostis minor","1"
"Viral Hemorrhagic Septicemia Virus (VHSV-IVb)","Novirhabdovirus VHSV-IVb","1"
"wild garlic","Allium vineale","1"
"dotted loosestrife","Lysimachia punctata","1"
"Kummerowia","Kummerowia","1"
"limber honeysuckle","Lonicera dioica","1"
"white mignonette","Reseda alba","1"
"European stream valvata","Valvata piscinalis","1"
"jewelweed","Impatiens capensis","1"
"knapweeds","Centaurea","1"
"scentbottle","Platanthera dilatata var. dilatata","1"
"European bugleweed","Lycopus europaeus","1"
"juniper scale","Carulaspis juniperi","1"
"ladysmantle","Alchemilla monticola","1"
"southern arrowwood","Viburnum dentatum","1"
"European corn borer","Ostrinia nubilalis","1"
"grape","Vitis X labruscana","1"
"hempnettle","Galeopsis spp.","1"
"slender amaranth","Amaranthus viridis","1"
"field madder","Sherardia arvensis","1"
"great globethistle","Echinops sphaerocephalus","1"
"hedge cotoneaster","Cotoneaster lucidus","1"
"smallflower sweetbrier","Rosa micrantha","1"
"fireweed","Chamerion angustifolium","1"
"humpbacked salmon or pink salmon","Oncorhynchus gorbuscha","1"
"Japanese spiraea","Spiraea japonica","1"
"Indian pokeweed","Phytolacca acinosa","1"
"fleabanes","Erigeron","1"
"Hybrid barberry","Berberis x ottawensis","1"
"Java waterdropwort","Oenanthe javanica","1"
"lupin aphid","Macrosiphum albifrons","1"
"fuzzy mock orange","Philadelphus tomentosus","1"
"aphid","Aphis impatiens","1"
"Himalayan balsam","Impatiens glandulifera","1"
"lemon thyme","Thymus pulegioides","1"
"Deptford pink","Dianthus armeria ssp. armeria","1"
"American basswood","Tilia americana","1"
"mock orange","Philadelphus spp.","1"
"leopard geckos","Eublepharis macularius","1"
"common borage","Borago officinalis","1"
"aphid","Drepanaphis carolinensis","1"
"New Zealand spinach","Tetragonia tetragonioides","1"
"Japanese sweet coltsfoot","Petasites japonicus","1"
"chickpea milkvetch, cicer milkvetch","Astragalus cicer","1"
"aphid","Macrosiphoniella frigidicola","1"
"pot marigold","Calendula officinalis","1"
"Japanese tree lilac","Syringa reticulata","1"
"Chinese bittersweet","Celastrus rosthornianus var. loeseneri","1"
"aphid","Rhopalomyzus poae","1"
"purple cudweed","Gamochaeta purpurea","1"
"meadow brome","Bromus erectus","1"
"chocolate vine","Akebia quinata","1"
"aphid","Strenaphis elongata","1"
"red-eared slider","Trachemys scripta elegans","1"
"mouse-eared hawkweed","Pilosella officinarum","1"
"annual yellow sweetclover","Melilotus indicus","1"
"aphid","Paducia antennata","1"
"red amaranth","Amaranthus cruentus","1"
"pestilence wort","Petasites hybridus","1"
"aphid","Pemphigus tartareus","1"
"aphid","Uroleucon luteolum","1"
"aphid","Calaphis coloradensis","1"
"quaking aspen","Populus tremuloides","1"
"aphid","Uroleucon erigeronense","1"
"aphids","Muscaphis spp.","1"
"aphid","Macrosiphoniella abrotani","1"
"Chinese silvergrass","Miscanthus sinensis","1"
"aphids","Brachycaudus spp.","1"
"aphids","Rhopalosiphoninus spp.","1"
"aphid","Aphis oenotherae","1"
"Chinese tallowtree","Triadica sebifera","1"
"black henbane","Hyoscyamus niger","1"
"Balfour's touch-me-not","Impatiens balfourii","1"
"aphid","Protopterocallis fumipennella","1"
"Canadian honewort","Cryptotaenia canadensis","1"
"buckthorn","Rhamnus spp.","1"
"Asian woolly hackberry aphid","Shivaphis celti","1"
"aphid","Myzus certus","1"
"black knot","Apiosporina morbosa","1"
"sickleweed","Falcaria vulgaris","1"
"cinnamon rose","Rosa cinnamomea","1"
"aphid","Schizaphis minuta","1"
"beautybush","Kolkwitzia amabilis","1"
"silver salmon or coho salmon","Oncorhynchus kisutch","1"
"cattail","Typha laxmannii","1"
"aphid","Sipha spp.","1"
"bigleaf mint","Mentha X rotundifolia","1"
"red inkplant","Phytolacca octandra","1"
"celandine poppy","Stylophorum diphyllum","1"
"aphid","Thecabius spp.","1"
"black vine weevil","Otiorhynchus sulcatus","1"
"strawberry groundcherry","Physalis alkekengi","1"
"purplehead sneezeweed","Helenium flexuosum","1"
"chinook salmon or king salmon","Oncorhynchus tshawytscha","1"
"Boston ivy","Parthenocissus tricuspidata","1"
"stringy stonecrop","Sedum sarmentosum","1"
"rabbitfoot polypogon","Polypogon monspeliensis","1"
"clustered bellflower","Campanula glomerata","1"
"aphids","Microparsus spp.","1"
"sweetscented bedstraw","Galium odoratum","1"
"splake","Salvelinus fontinalis x namaycush","1"
"cane fruit (blackberry, raspberry)","Rubus spp.","1"
"banded elm bark beetle","Scolytus schevyrewi","1"
"small flower touch-me-not","Impatiens parviflora","1"
"sticky groundsel","Senecio viscosus","1"
"big periwinkle","Vinca major","1"
"aspen/poplar","Populus spp.","1"
"prairie rose","Rosa arkansana","1"
"max chrysanthemum","Leucanthemum maximum","1"
"asparagus aphid","Brachycorynella asparagi","1"
"","Salthusaphis","1"
"pecan aphids","Monelliopsis spp.","1"
"parrotfeather","Myriophyllum aquaticum","1"
"European columbine","Aquilegia vulgaris","1"
"aphid","Cinara curvispinosus","1"
"queen-of-the-prairie","Filipendula rubra","1"
"opium poppy","Papaver somniferum","1"
"elm leafminer","Kaliofenusa ulmi","1"
"aphid","Drepanaphis simpsoni","1"
"rainbow trout","Oncorhynchus mykiss","1"
"ornate aphid","Myzus ornatus","1"
"English catchfly","Silene gallica","1"
"aphid","Tetraneura nigriabdominalis","1"
"ventenata","Ventenata dubia","1"
"ninebark","Physocarpus spp.","1"
"gall-making aphid","Colopha graminis","1"
"clover","Trifolium spp.","1"
"tufted hair grass","Deschampsia cespitosa ssp. cespitosa","1"
"wild carrot","Daucus carota ssp. carota","1"
"geranium aphid","Acyrthosiphon malvae","1"
"common arrowhead","Sagittaria latifolia","1"
"western wheat aphid","Diuraphis tritici","1"
"tansy ragwort","Jacobaea vulgaris","1"
"giant aphid","Trama rara","1"
"crowndaisy","Glebionis coronaria","1"
"woolly burdock","Arctium tomentosum","1"
"toothed spurge","Euphorbia dentata","1"
"current-lettuce aphid","Nasonovia ribisnigri","1"
"dog-strangling vine, European swallowwort","Vincetoxicum rossicum","1"
"wooly hawthorn aphid","Eriosoma crataegi","1"
"toringa crabapple","Malus sieboldii","1"
"diatom","Diatoma ehrenbergii","1"
"garden spurge","Chamaesyce hirta","1"
"yellowrocket","Barbarea spp.","1"
"wild marjoram","Origanum vulgare","1"
"currant","Ribes spp.","1"
"Goss' bacterial wilt","Clavibacter michiganensis ssp. nebraskensis","1"
"duckweed weevil","Tanysphyrus lemnae","1"
"European speedwell","Veronica beccabunga","1"
"doubtful knight's-spur","Consolida ajacis","1"
