"Common Name","Scientific Name","Number of Records"
"gall-making aphids","Colopha spp.","1"
"bristly oxtongue","Helminthotheca echioides","1"
"field madder","Sherardia arvensis","1"
"elm leaf aphid","Tinocallis ulmifolii","1"
"honeylocust","Gleditsia triacanthos","1"
"Boston ivy","Parthenocissus tricuspidata","1"
"fivehook bassia","Bassia hyssopifolia","1"
"yellow daylily","Hemerocallis lilioasphodelus","1"
"aphid","Microparsus variabilis","1"
"rose of Sharon","Hibiscus syriacus","1"
"green stink bug","Chinavia hilaris","1"
"queen-of-the-meadow","Filipendula ulmaria","1"
"aphid","Protaphis knowltoni","1"
"rattail fescue","Vulpia myuros","1"
"goat willow","Salix caprea","1"
"red goldenrod aphid","Uroleucon nigrotuberculatum","1"
"aphid","Subsaltusaphis wanica","1"
"mile-a-minute vine, Asiatic tearthumb","Persicaria perfoliata","1"
"hydrilla","Hydrilla verticillata","1"
"kingdevil hawkweed","Hieracium piloselloides","1"
"aphid","Thecabius spp.","1"
"larch sawfly","Pristiphora erichsonii","1"
"Japanese clover","Kummerowia striata","1"
"Himalayan blackberry","Rubus armeniacus","1"
"aphid","Uroleucon macgillivrayae","1"
"false spiraea","Sorbaria sorbifolia","1"
"Japanese stiltgrass","Microstegium vimineum","1"
"Goss' bacterial wilt","Clavibacter michiganensis ssp. nebraskensis","1"
"asparagus aphid","Brachycorynella asparagi","1"
"giant aphids","Eulachnus spp.","1"
"nodding star-of-Bethlehem","Ornithogalum nutans","1"
"garden cosmos","Cosmos bipinnatus","1"
"cressleaf groundsel","Packera glabella","1"
"mimosa","Albizia julibrissin","1"
"cucurbit downy mildew","Pseudoperonospora cubensis","1"
"longstalk holly","Ilex collina","1"
"currant aphid","Cryptomyzus ribis","1"
"Mahaleb cherry","Prunus mahaleb","1"
"common horse chestnut","Aesculus hippocastanum","1"
"silvery cinquefoil","Potentilla argentea","1"
"black bindweed","Polygonum convolvulus var. subulatum","1"
"sicklepod","Senna obtusifolia","1"
"Bohemian knotweed, Hybrid Japanese knotweed","Reynoutria x bohemica","1"
"smooth bedstraw","Galium mollugo","1"
"border privet","Ligustrum obtusifolium","1"
"orbicular whitetop, lens-podded hoary cress","Lepidium chalepense","1"
"bristly locust","Robinia hispida","1"
"petty spurge","Euphorbia peplus","1"
"catchweed bedstraw","Galium aparine","1"
"poplar-and-willow borer","Cryptorhynchus lapathi","1"
"cereal rye","Secale cereale","1"
"California poppy","Eschscholzia californica","1"
"common chokecherry","Prunus virginiana","1"
