"Common Name","Scientific Name","Number of Records"
"kingdevil hawkweed","Hieracium piloselloides","3"
"rainbow smelt","Osmerus mordax","3"
"Japanese rose","Kerria japonica","3"
"sawtooth oak","Quercus acutissima","3"
"buld and potato aphid","Rhopalosiphoninus latysiphon","3"
"yellow floating heart","Nymphoides peltata","3"
"bighead carp","Hypophthalmichthys nobilis","3"
"aphid","Aphis decepta","3"
"alewife","Alosa pseudoharengus","3"
"Bohemian knotweed, Hybrid Japanese knotweed","Reynoutria x bohemica","2"
"yellow daylily","Hemerocallis lilioasphodelus","2"
"starch grape hyacinth","Muscari neglectum","2"
"aphid","Aphis vernoniae","2"
"blessed milkthistle","Silybum marianum","2"
"wheat leaf rust","Puccinia recondita","2"
"yellow bedstraw","Galium verum","2"
"aphids","Pleotrichophorus spp.","2"
"beefsteakplant","Perilla frutescens var. crispa","2"
"white mustard","Sinapis alba","2"
"silver salmon or coho salmon","Oncorhynchus kisutch","2"
"apple-mint","Mentha x villosa","2"
"cat (feral)","Felis catus (feral type)","2"
"scarlet gaura","Gaura coccinea","2"
"smallmouth bass","Micropterus dolomieu","2"
"Carolina fanwort, fanwort","Cabomba caroliniana","2"
"chinook salmon or king salmon","Oncorhynchus tshawytscha","2"
"striped bass","Morone saxatilis","2"
"scarlet firethorn","Pyracantha coccinea","2"
"coffee senna","Senna occidentalis","2"
"common horse chestnut","Aesculus hippocastanum","2"
"sudangrass","Sorghum bicolor ssp. drummondii","2"
"Atlantic salmon","Salmo salar","2"
"coltsfoot","Tussilago farfara","2"
"aphid","Calaphis coloradensis","2"
"perennial pepperweed","Lepidium latifolium","2"
"brown sow thistle aphid","Uroleucon sonchi","2"
"Japanese snowball","Viburnum plicatum","2"
"bark beetle","Hylastes opacus","2"
"aphid","Acuticauda solidaginifoliae","2"
"Amur maple","Acer ginnala","2"
"meadow foxtail","Alopecurus pratensis","2"
"garden baby's-breath","Gypsophila scorzonerifolia","2"
"aphid","Carolinaia carolinensis","2"
"American shad","Alosa sapidissima","2"
"longstalk cranesbill","Geranium columbinum","2"
"great burdock","Arctium lappa","2"
"aphid","Calaphis spp.","2"
"aphid","Aphis rubicola","2"
"maple petiole borer","Caulocampus acericaulis","2"
"knotroot foxtail","Setaria parviflora","2"
"aphid","Drepanaphis keshenae","2"
"aphid","Aphis saniculae","2"
"ivyleaf speedwell","Veronica hederifolia","2"
"poplar vagabond aphid","Mordwilkoja vagabunda","2"
"aphid","Nasonovia spp.","2"
"aphid","Tuberculatus spp.","2"
"gray poplar","Populus x canescens","2"
"Miscanthus","Miscanthus","2"
"cocklebur","Xanthium","2"
"aphids","Dysaphis spp.","2"
"Dalmatian toadflax","Linaria dalmatica","2"
"northern corn leaf blight","Exserohilum turcicum","2"
"bean leaf beetle","Cerotoma trifurcata","2"
"California privet","Ligustrum ovalifolium","2"
"dog-strangling vine, European swallowwort","Vincetoxicum rossicum","2"
"Norway spruce","Picea abies","2"
"dwarf sumac","Rhus copallinum","2"
"cattail","Typha spp.","2"
"corn flea beetle","Chaetocnema pulicaria","2"
"redsepal evening-primrose","Oenothera glazioviana","2"
"elm leaf aphid","Tinocallis ulmifolii","2"
"germander speedwell","Veronica chamaedrys","2"
"unlisted plant","","2"
"yellow perch","Perca flavescens","2"
"giant sumpweed","Cyclachaena xanthifolia","2"
"French rose","Rosa gallica","2"
"peach","Prunus persica","2"
"European bird cherry","Prunus padus","2"
"greenbrier","Smilax spp.","2"
"European dewberry","Rubus caesius","2"
"saltmeadow rush","Juncus gerardii","2"
"mute swan","Cygnus olor","2"
"European lake sedge","Carex acutiformis","2"
"mud shad","Dorosoma cepedianum","2"
"redstem stork's bill","Erodium cicutarium ssp. cicutarium","2"
"European water-clover","Marsilea quadrifolia","2"
"silver hairgrass","Aira caryophyllea","2"
"mulberry","Morus spp.","2"
"smallflower sweetbrier","Rosa micrantha","2"
"musk mallow","Malva moschata","2"
"starwort","Stellaria","2"
"hollyleaf naiad","Najas marina","2"
"spotted lanternfly","Lycorma delicatula","2"
"Italian arum","Arum italicum","2"
"spring fumewort","Corydalis solida","2"
"Japanese wisteria","Wisteria floribunda","2"
"Wisconsin weeping willow","Salix x pendulina","1"
"star of Bethlehem","Ornithogalum spp.","1"
"mimosa webworm","Homadaula anisocentra","1"
"larch casebearer","Coleophora laricella","1"
"woodland strawberry","Fragaria vesca ssp. vesca","1"
"striped-squill","Puschkinia scilloides","1"
"nodding star-of-Bethlehem","Ornithogalum nutans","1"
"itchgrass","Rottboellia cochinchinensis","1"
"woolly aphid","Prociphilus caryae","1"
"sweet mock orange","Philadelphus coronarius","1"
"oval-leaf knotweed","Polygonum arenastrum","1"
"humpbacked salmon or pink salmon","Oncorhynchus gorbuscha","1"
"woolly pine needle aphid","Schizolachnus piniradiatae","1"
"snowdrop","Galanthus nivalis","1"
"paulownia","Paulownia spp.","1"
"miniature beefsteakplant","Mosla dianthera","1"
"red sandspurry","Spergularia rubra","1"
"soft brome","Bromus hordeaceus","1"
"pear thrips","Taeniothrips inconsequens","1"
"garden balsam","Impatiens balsamina","1"
"rush skeletonweed","Chondrilla juncea","1"
"sour cherry","Prunus cerasus","1"
"low baby's-breath","Gypsophila muralis","1"
"hairy nightshade","Solanum physalifolium","1"
"rattlesnake brome","Bromus briziformis","1"
"sharpleaf baby's-breath","Gypsophila acutifolia","1"
"leatherleaf arrowwood viburnum","Viburnum rhytidophyllum","1"
"elm sack-gall aphid","Tetraneura ulmi","1"
"red fox","Vulpes vulpes","1"
"queen-of-the-meadow","Filipendula ulmaria","1"
"interrupted windgrass","Apera interrupta","1"
"fig buttercup","Ranunculus ficaria var. bulbifera","1"
"quagga mussel","Dreissena bugensis","1"
"purplestamen mullein","Verbascum virgatum","1"
"large gray willow","Salix cinerea","1"
"diffuse knapweed","Centaurea diffusa","1"
"pear sawfly","Caliroa cerasi","1"
"rusty banded aphid","Dysaphis apiifolia","1"
"far-eastern smartweed","Persicaria extremiorientalis","1"
"buffalobur","Solanum rostratum","1"
"pearl gromwell","Lithospermum officinale","1"
"reed","Phragmites spp.","1"
"essigella aphids","Essigella spp.","1"
"burdock","Arctium","1"
"sparrow vetch","Vicia tetrasperma","1"
"rescuegrass","Bromus catharticus","1"
"edible fig","Ficus carica","1"
"black cherry aphid","Myzus cerasi","1"
"sweet breath of spring","Lonicera fragrantissima","1"
"Peruvian groundcherry","Physalis peruviana","1"
"elm leaf beetle","Xanthogaleruca luteola","1"
"coast tarweed","Madia sativa","1"
"spotted lady beetle","Coleomegilla maculata","1"
"pestilence wort","Petasites hybridus","1"
"Dutch elm disease (novi-ulmi)","Ophiostoma novo-ulmi","1"
"aphid","Paducia antennata","1"
"spruce bud scale","Physokermes piceae","1"
"thousand cankers disease","Geosmithia morbida","1"
"forsythia","Forsythia spp.","1"
"aphids","Betulaphis spp.","1"
"spurred anoda","Anoda cristata","1"
"Thunberg lespedeza","Lespedeza thunbergii","1"
"Grecian foxglove","Digitalis lanata","1"
"aphids","Ovatus spp.","1"
"weeping willow","Salix babylonica","1"
"turnipweed","Rapistrum rugosum","1"
"hairy bittercress","Cardamine hirsuta","1"
"aphids","Rhopalosiphoninus spp.","1"
"knapweeds","Centaurea","1"
"woolly apple aphid","Eriosoma lanigerum","1"
"hare's ear","Bupleurum rotundifolium","1"
"bald eagle","Haliaeetus leucocephalus","1"
"lesser swinecress","Coronopus didymus","1"
"corn spurry","Spergula arvensis","1"
"hedgeparsley","Torilis spp.","1"
"ball mustard","Neslia paniculata","1"
"linden viburnum","Viburnum dilatatum","1"
"Great Plains yucca","Yucca glauca","1"
"cherry silverberry","Elaeagnus multiflora","1"
"bandedwinged whitefly","Trialeurodes abutiloneus","1"
"horsetail","Equisetum spp.","1"
"garden cosmos","Cosmos bipinnatus","1"
"aphids","Iziphya spp.","1"
"aphids","Subsaltusaphis spp.","1"
"hosta","Hosta","1"
"European elm leafcurl aphid","Eriosoma ulmi","1"
"aphids","Brachycaudus spp.","1"
"Asian freshwater bryozoan","Lophopodella carteri","1"
"honey bee","Apis mellifera","1"
"eucommia","Eucommia ulmoides","1"
"aphid","Monellia spp.","1"
"aphid","Drepanaphis carolinensis","1"
"grass carp","Ctenopharyngodon idella","1"
"European birch aphid","Euceraphis betulae","1"
"aphid","Myzocallis tuberculata","1"
"aphid","Myzodium modestum","1"
"five-leaf aralia","Eleutherococcus sieboldianus","1"
"Hamilton's spindletree","Euonymus hamiltonianus","1"
"aphid","Rhopalomyzus lonicerae","1"
"aphid","Aphis pulchella","1"
"golden bamboo","Phyllostachys aurea","1"
"hedge maple","Acer campestre","1"
"bowfin","Amia calva","1"
"aphid","Aphis impatiens","1"
"giant hogweed","Heracleum mantegazzianum","1"
"hair fescue","Festuca filiformis","1"
"bigleaf lupine","Lupinus polyphyllus ssp. polyphyllus var. polyphyllus","1"
"peach twig borer","Anarsia lineatella","1"
"garden loosestrife","Lysimachia vulgaris","1"
"mayweed, scentless chamomile","Tripleurospermum inodorum","1"
"aphids (subfamily Phyllaphidinae)","","1"
"rough peavine","Lathyrus hirsutus","1"
"giant bark aphid","Longistigma caryae","1"
"Japanese tree lilac","Syringa reticulata","1"
"black henbane","Hyoscyamus niger","1"
"wild chervil","Anthriscus sylvestris","1"
"false green kyllinga","Cyperus brevifolioides","1"
"lesser celandine","Ficaria verna ssp. chrysocephala","1"
"black knapweed","Centaurea nigra","1"
"viburnum","Viburnum spp.","1"
"European hornet","Vespa crabro","1"
"climbing false buckwheat","Fallopia scandens","1"
"Scottish rose","Rosa spinosissima","1"
"tansy ragwort","Jacobaea vulgaris","1"
"epimedium","Epimedium spp.","1"
"bur oak blight","Tubakia iowensis","1"
"sea lamprey","Petromyzon marinus","1"
"willow","Salix spp.","1"
"dotted duckmeat","Landoltia punctata","1"
"brown knapweed","Centaurea jacea","1"
"showy baby's-breath","Gypsophila elegans","1"
"Boston ivy","Parthenocissus tricuspidata","1"
"crested wheatgrass","Agropyron cristatum","1"
"beach wormwood","Artemisia stelleriana","1"
"sacred bamboo","Nandina domestica","1"
"barberry","Berberis spp.","1"
"cutleaf blackberry","Rubus laciniatus","1"
"aphid","Dysaphis aucupariae","1"
"rough bugleweed","Lycopus asper","1"
"aphid","Tetraneura nigriabdominalis","1"
"devil's-claw","Proboscidea louisianica","1"
"Amur silvergrass","Miscanthus sacchariflorus","1"
"soft brome","Bromus hordeaceus ssp. hordeaceus","1"
"aphid","Aphis caliginosa","1"
"aphids","Nearctaphis spp.","1"
"spotted deadnettle","Lamium maculatum","1"
"aphids","Cryptomyzus spp.","1"
"poplar-and-willow borer","Cryptorhynchus lapathi","1"
"aphids","Amphorophora spp.","1"
"wooly hawthorn aphid","Eriosoma crataegi","1"
"aphid","Protaphis debilicornis","1"
"stringy stonecrop","Sedum sarmentosum","1"
"corn poppy","Papaver rhoeas","1"
"unknown plant","","1"
"common flax","Linum usitatissimum","1"
"unlisted insect","","1"
"bird's-foot trefoil","Lotus corniculatus var. corniculatus","1"
"water lettuce","Pistia stratiotes","1"
"borage","Borago spp.","1"
