"Common Name","Scientific Name","Number of Records"
"wild radish","Raphanus raphanistrum","2"
"fivehook bassia","Bassia hyssopifolia","2"
"musk mallow","Malva moschata","2"
"large-flower primrose-willow","Ludwigia grandiflora","2"
"showy fly honeysuckle, Bell's honeysuckle","Lonicera x bella","2"
"forest tent caterpillar","Malacosoma disstria","2"
"rice stink bug","Oebalus pugnax","2"
"inchplant","Tradescantia zebrina","2"
"yellow archangel","Lamium galeobdolon","2"
"aphid","Rhopalomyzus lonicerae","2"
"leatherleaf mahonia","Mahonia bealei","2"
"Koreanspice viburnum","Viburnum carlesii","2"
"yellow groove bamboo","Phyllostachys aureosulcata","2"
"annual yellow sweetclover","Melilotus indicus","2"
"hawkweed oxtongue","Picris hieracioides","2"
"Job's tears","Coix lacryma-jobi","2"
"Japanese rose","Kerria japonica","2"
"aphid","Aphis polygonata","2"
"inland silverside","Menidia beryllina","2"
"five-leaf aralia","Eleutherococcus sieboldianus","2"
"Peruvian groundcherry","Physalis peruviana","2"
"broadleaf plantain","Plantago major","2"
"creeping bellflower","Campanula rapunculoides","2"
"aphids","Anoecia spp.","2"
"common hawthorn","Crataegus monogyna","2"
"common wheat","Triticum aestivum","2"
"Asiatic hawksbeard","Youngia japonica","2"
"Black dog-strangling vine, black swallowwort","Vincetoxicum nigrum","2"
"crabgrass","Digitaria spp.","2"
"coyote","Canis latrans","2"
"alpine knapweed, Tyrol knapweed","Centaurea nigrescens","2"
"aphids","Nearctaphis spp.","2"
"hairy beggarticks","Bidens pilosa","2"
"twoleaf watermilfoil","Myriophyllum heterophyllum","2"
"aphid","Rhopalomyzus poae","2"
"aphid","Aphis rumicis","2"
"garden cosmos","Cosmos bipinnatus","2"
"vaseygrass","Paspalum urvillei","2"
"aphid","Drepanaphis spp.","2"
"aphid","Myzus certus","2"
"European elm flea weevil","Orchestes alni","2"
"Chinese fountaingrass","Cenchrus alopecuroides","2"
"aphid","Macrosiphoniella frigidicola","2"
"corn poppy","Papaver rhoeas","2"
"Chinese tallowtree","Triadica sebifera","2"
"crested wheatgrass","Agropyron cristatum","2"
"flathead catfish","Pylodictis olivaris","2"
"trifoliate orange","Citrus trifoliata","2"
"colonial bentgrass","Agrostis capillaris","2"
"Persian speedwell","Veronica persica","2"
"crimson fountaingrass","Cenchrus setaceus","2"
"slender meadow foxtail","Alopecurus myosuroides","2"
"aphid","Hyperomyzus pallidus","2"
"red-eared slider","Trachemys scripta elegans","2"
"curlycup gumweed","Grindelia squarrosa","2"
"aphid","Myzocallis discolor","2"
"wayfaringtree","Viburnum lantana","2"
"aphids","Hormaphis spp.","2"
"willow carrot aphid","Cavariella aegopodii","2"
"basil downy mildew","Peronospora belbahrii","2"
"Sycamore maple","Acer pseudoplatanus","2"
"beefsteakplant","Perilla frutescens var. frutescens","2"
"yellow daylily","Hemerocallis lilioasphodelus","2"
"aphid","Tetraneura nigriabdominalis","2"
"woolly elm aphid","Eriosoma americanum","2"
"apple-mint","Mentha x villosa","2"
"artilleryweed","Pilea microphylla","2"
"Uruguayan vervain","Verbena montevidensis","1"
"yellow floating heart","Nymphoides peltata","1"
"sparrow vetch","Vicia tetrasperma","1"
"aphids","Microparsus spp.","1"
"wooly hawthorn aphid","Eriosoma crataegi","1"
"yellow rose aphid","Rhodobium porosum","1"
"prairie sunflower","Helianthus petiolaris","1"
"aphids","Schizolachnus spp.","1"
"wiper","Morone chrysops x saxatilis","1"
"yam","Dioscorea spp.","1"
"red amaranth","Amaranthus cruentus","1"
"bamboo","Phyllostachys spp.","1"
"shovel-headed garden worm","Bipalium kewense","1"
"wallflower mustard","Erysimum cheiranthoides","1"
"sweet breath of spring","Lonicera fragrantissima","1"
"aphid","Prociphilus erigeronensis","1"
"showy rattlebox","Crotalaria spectabilis","1"
"winged elm","Ulmus alata","1"
"southern crabgrass","Digitaria ciliaris","1"
"aphid","Dysaphis aucupariae","1"
"Sacred lotus","Nelumbo nucifera","1"
"woodland strawberry","Fragaria vesca","1"
"common horse chestnut","Aesculus hippocastanum","1"
"annual silver hairgrass","Aira elegans","1"
"scarlet firethorn","Pyracantha coccinea","1"
"dog mustard","Erucastrum gallicum","1"
"clam","Corbicula largillierti","1"
"common caraway","Carum carvi","1"
"Scotch broom","Cytisus scoparius","1"
"dwarf honeysuckle","Lonicera xylosteum","1"
"California poppy","Eschscholzia californica","1"
"common four-o'clock","Mirabilis jalapa","1"
"Scottish rose","Rosa spinosissima","1"
"denseflower knotweed","Persicaria glabra","1"
"common flax","Linum usitatissimum","1"
"common pine shoot beetle, larger pine shoot beetle","Tomicus piniperda","1"
"spotted deadnettle","Lamium maculatum","1"
"flowering rush","Butomus umbellatus","1"
"Brazilian vervain","Verbena incompta","1"
"black vine weevil","Otiorhynchus sulcatus","1"
"spotted poplar aphid","Aphis maculatae","1"
"aphid","Macrosiphum venaefuscae","1"
"aphid","Microparsus olivei","1"
"bulbous canarygrass","Phalaris aquatica","1"
"purple beautyberry","Callicarpa dichotoma","1"
"aphid","Uroleucon taraxaci","1"
"blackdisk medick","Medicago orbicularis","1"
"bush honeysuckle","Diervilla spp.","1"
"ravennagrass","Saccharum ravennae","1"
"Asiatic oak weevil","Cyrtepistomus castaneus","1"
"aphids","Carolinaia spp.","1"
"giant aphid","Eulachnus rileyi","1"
"dodder","Cuscuta","1"
"Atlantic ivy","Hedera hibernica","1"
"aphids","Amphorophora spp.","1"
"giant conifer aphids","Cinara spp.","1"
"essigella aphids","Essigella spp.","1"
"aphids","Rhopalosiphum spp.","1"
"aphids","Myzus spp.","1"
"corn spurry","Spergula arvensis","1"
"Chenopodium aphid","Hayhurstia atriplicis","1"
"clasping pepperweed","Lepidium perfoliatum","1"
"aphids","Cryptomyzus spp.","1"
"mile-a-minute vine, Asiatic tearthumb","Persicaria perfoliata","1"
"aphid","Carolinaia howardii","1"
"butterflybush","Buddleja davidii","1"
"flowering quince","Chaenomeles speciosa","1"
"longleaf speedwell","Pseudolysimachion longifolium","1"
"Amur maple","Acer ginnala","1"
"hairy buttercup","Ranunculus sardous","1"
"European sticktight","Lappula squarrosa","1"
"Macartney rose","Rosa bracteata","1"
"aphid","Monellia spp.","1"
"garlic mustard aphid","Lipaphis alliariae","1"
"grass carp","Ctenopharyngodon idella","1"
"mayweed, scentless chamomile","Tripleurospermum inodorum","1"
"Asian flatsedge","Cyperus microiria","1"
"giant sumpweed","Cyclachaena xanthifolia","1"
"green sunfish","Lepomis cyanellus","1"
"meadow brome","Bromus erectus","1"
"green iguana","Iguana iguana","1"
"Japanese yew","Taxus cuspidata","1"
"hairy jointgrass","Arthraxon hispidus var. hispidus","1"
"woolly apple aphid","Eriosoma lanigerum","1"
"hairy bittercress","Cardamine hirsuta","1"
"rose-grain aphid","Metopolophium dirhodum","1"
"European black alder","Alnus glutinosa","1"
"yellow alyssum","Alyssum alyssoides","1"
"grass aphid","Metopolophium festucae","1"
"rainbow smelt","Osmerus mordax","1"
"elm leafminer","Kaliofenusa ulmi","1"
"Siebold's arrowwood","Viburnum sieboldii","1"
"Japanese climbing fern","Lygodium japonicum","1"
"low cudweed","Gnaphalium uliginosum","1"
"Japanese lawn grass","Zoysia japonica","1"
"queen-of-the-meadow","Filipendula ulmaria","1"
"Japanese maple","Acer palmatum","1"
"opium poppy","Papaver somniferum","1"
"linden viburnum","Viburnum dilatatum","1"
"red goldenrod aphid","Uroleucon nigrotuberculatum","1"
"mangold aphid","Rhopalosiphoninus staphyleae","1"
"wandering broadhead planarian","Bipalium adventitium","1"
"hybrid imported fire ant","Solenopsis invicta x richteri","1"
"switchgrass","Panicum virgatum","1"
"maple aphid","Periphyllus spp.","1"
"strawberry raspberry","Rubus illecebrosus","1"
"gall-making aphids","Colopha spp.","1"
"Taterian honeysuckle aphid","Hyadaphis tataricae","1"
"perennial goosefoot","Chenopodium bonus-henricus","1"
"star-mustard","Coincya monensis","1"
"petty spurge","Euphorbia peplus","1"
