"Common Name","Scientific Name","Number of Records"
"fall phlox","Phlox paniculata","7"
"essigella aphids","Essigella spp.","7"
"field cottonrose","Logfia arvensis","7"
"birdseye pearlwort","Sagina procumbens","7"
"hoary cress","Lepidium draba","6"
"aphids","Nearctaphis spp.","6"
"mouse-eared hawkweed","Pilosella officinarum","6"
"black knapweed","Centaurea nigra","6"
"hawkweed oxtongue","Picris hieracioides","6"
"California burclover","Medicago polymorpha","6"
"Italian bugloss","Anchusa azurea","6"
"aphid","Cavariella spp.","6"
"mint","Mentha spp.","6"
"blessed milkthistle","Silybum marianum","6"
"common cattail","Typha latifolia","6"
"aphid","Aphis polygonata","6"
"blue lettuce","Lactuca tatarica","6"
"English ivy","Hedera helix","6"
"aphids","Schizolachnus spp.","6"
"field madder","Sherardia arvensis","6"
"white mustard","Sinapis alba","6"
"Norway spruce","Picea abies","6"
"apple-of-Peru","Nicandra physalodes","6"
"weeping alkaligrass","Puccinellia distans","6"
"yellow rose aphid","Rhodobium porosum","6"
"smooth brome","Bromus inermis ssp. inermis var. inermis","6"
"western bean cutworm","Striacosta albicosta","6"
"woolly pine needle aphid","Schizolachnus piniradiatae","6"
"rose","Rosa spp.","6"
"wall lettuce","Mycelis muralis","6"
"seaside goldenrod","Solidago sempervirens","6"
"melon","Cucumis melo","6"
"banded elm bark beetle","Scolytus schevyrewi","5"
"red amaranth","Amaranthus cruentus","5"
"sweetclover","Melilotus spp.","5"
"silver salmon or coho salmon","Oncorhynchus kisutch","5"
"aphids","Hormaphis spp.","5"
"Persian speedwell","Veronica persica","5"
"aphid","Calaphis spp.","5"
"meadow knapweed","Centaurea x moncktonii","5"
"black vine weevil","Otiorhynchus sulcatus","5"
"largeseed falseflax","Camelina sativa","5"
"longleaf dock","Rumex longifolius","5"
"Amur maple","Acer ginnala","5"
"buld and potato aphid","Rhopalosiphoninus latysiphon","5"
"herb bennet","Geum urbanum","5"
"European water-clover","Marsilea quadrifolia","5"
"bushy wallflower","Erysimum repandum","5"
"cannabis aphid","Phorodon cannabis","5"
"European pine sawfly","Neodiprion sertifer","5"
"dog-strangling vine, European swallowwort","Vincetoxicum rossicum","5"
"great burdock","Arctium lappa","5"
"introduced pine sawfly","Diprion similis","5"
"dog rose","Rosa canina","5"
"indigobush","Amorpha fruticosa","5"
"chee reedgrass","Calamagrostis epigeios","5"
"European pineneedle midge","Contarinia baeri","5"
"chestnut blight or canker","Cryphonectria parasitica","5"
"Russian knapweed","Rhaponticum repens","5"
"bluebuttons, field scabious","Knautia arvensis","5"
"slender snakecotton","Froelichia gracilis","5"
"aphids","Anoecia spp.","5"
"yellow archangel","Lamium galeobdolon","5"
"bigroot morning-glory","Ipomoea pandurata","4"
"jetbead","Rhodotypos scandens","4"
"bighead knapweed","Centaurea macrocephala","4"
"squarrose knapweed","Centaurea virgata","4"
"kudzu","Pueraria montana var. lobata","4"
"aphid","Pterocomma spp.","4"
"blue mustard","Chorispora tenella","4"
"sticky chickweed","Cerastium glomeratum","4"
"saltmeadow cordgrass","Spartina patens","4"
"clasping pepperweed","Lepidium perfoliatum","4"
"blackthorn","Prunus spinosa","4"
"purple blotch","Alternaria porri","4"
"smallflower tamarisk","Tamarix parviflora","4"
"sudangrass","Sorghum bicolor ssp. drummondii","4"
"devil's-claw","Proboscidea louisianica","4"
"rocketsalad","Eruca vesicaria ssp. sativa","4"
"nodding star-of-Bethlehem","Ornithogalum nutans","4"
"willowleaf lettuce","Lactuca saligna","4"
"Oriental lady's thumb","Persicaria longiseta","4"
"Japanese angelica tree","Aralia elata","4"
"perennial goosefoot","Chenopodium bonus-henricus","4"
"Winter cutworm, large yellow underwing","Noctua pronuba","4"
"parsley","Petroselinum crispum","4"
"meadow foxtail","Alopecurus pratensis","4"
"poverty brome","Bromus sterilis","4"
"eclipta","Eclipta prostrata","4"
"pear sawfly","Caliroa cerasi","4"
"common marshmallow","Althaea officinalis","4"
"sweetscented bedstraw","Galium odoratum","4"
"cherry plum","Prunus cerasifera","4"
"redsepal evening-primrose","Oenothera glazioviana","4"
"common bugloss","Anchusa officinalis","4"
"willowleaf meadowsweet","Spiraea salicifolia","4"
"soybean thrips","Neohydatothrips variabilis","4"
"woolly aphid","Prociphilus caryae","4"
"thistle","Cirsium","3"
"Scotch broom","Cytisus scoparius","3"
"aphids","Illinoia spp.","3"
"sweetscent","Pluchea odorata","3"
"rainbow smelt","Osmerus mordax","3"
"showy baby's-breath","Gypsophila elegans","3"
"aphids","Pleotrichophorus spp.","3"
"Japanese spiraea","Spiraea japonica","3"
"narrowleaf bittercress","Cardamine impatiens","3"
"sea lamprey","Petromyzon marinus","3"
"aphid","Aphis decepta","3"
"European vervain","Verbena officinalis","3"
"Chinese mystery snail","Cipangopaludina chinensis","3"
"heath sedge","Carex flacca","3"
"eastern spruce gall adelgid","Adelges abietis","3"
"beech leaf disease","Litylenchus crenatae mccannii","3"
"aphid","Tinocallis spp.","3"
"large gray willow","Salix cinerea","3"
"field dodder","Cuscuta pentagona","3"
"chinook salmon or king salmon","Oncorhynchus tshawytscha","3"
"aphid","Brachycaudus rumexicolens","3"
"English daisy","Bellis perennis","3"
"February daphne","Daphne mezereum","3"
"aphid","Protaphis debilicornis","3"
"aphid","Chaetosiphon spp.","3"
"European bugleweed","Lycopus europaeus","3"
"maple petiole borer","Caulocampus acericaulis","3"
"European frog-bit","Hydrocharis morsus-ranae","3"
"banded mysterysnail","Viviparus georgianus","3"
"fernleaf yarrow","Achillea filipendulina","3"
"Japanese snowball","Viburnum plicatum","3"
"green stink bug","Chinavia hilaris","3"
"fiveangled dodder","Cuscuta pentagona var. pentagona","3"
"hairy bittercress","Cardamine hirsuta","3"
"saltmeadow rush","Juncus gerardii","3"
"Atlantic salmon","Salmo salar","3"
"European lake sedge","Carex acutiformis","3"
"aphid","Rhopalomyzus lonicerae","3"
"sand ryegrass","Leymus arenarius","3"
"diatom","Actinocyclus normanii","3"
"diatom","Conticribra weissflogii","3"
"Chinese wisteria","Wisteria sinensis","3"
"oystershell scale","Lepidosaphes ulmi","3"
"common borage","Borago officinalis","3"
"potato leafhopper","Empoasca fabae","3"
"yellow foxglove","Digitalis grandiflora","3"
"aphids","Myzus spp.","2"
"cutleaf nightshade","Solanum triflorum","2"
"chocolate vine","Akebia quinata","2"
"worm","Potamothrix vejdovskyi","2"
"annual wormwood","Artemisia annua","2"
"European Corn Borer","Ostrinia nubilalis Iowa (E) strain","2"
"clustered bur-reed","Sparganium glomeratum","2"
"wine raspberry","Rubus phoenicolasius","2"
"aphid","Calaphis coloradensis","2"
"goldfish","Carassius auratus","2"
"crescentmarked lily aphid","Neomyzus circumflexum","2"
"wavyleaf thistle","Cirsium undulatum","2"
"aphid","Myzocallis asclepiadis","2"
"Kenilworth ivy","Cymbalaria muralis","2"
"diatom","Thalassiosira pseudonana","2"
"tamarisk","Tamarix spp.","2"
"California poppy","Eschscholzia californica","2"
"lilac","Syringa spp.","2"
"aphids","Brachycaudus spp.","2"
"Siberian crabapple","Malus baccata","2"
"Canterbury bells","Campanula medium","2"
"humpbacked salmon or pink salmon","Oncorhynchus gorbuscha","2"
"aphids","Iziphya spp.","2"
"slender amaranth","Amaranthus viridis","2"
"cabbage aphid","Brevicoryne brassicae","2"
"ball mustard","Neslia paniculata","2"
"California privet","Ligustrum ovalifolium","2"
"Shasta daisy","Leucanthemum x superbum","2"
"Bacterial Kidney Disease","Renibacterium salmoninarum","2"
"aphid","Chaitophorus nigrae","2"
"European meadow rush","Juncus inflexus","2"
"ruffe","Gymnocephalus cernuus","2"
"bladder senna","Colutea arborescens","2"
"aphid","Rhopalomyzus poae","2"
"European corn borer","Ostrinia nubilalis","2"
"longstalk cranesbill","Geranium columbinum","2"
"green sorrel","Rumex acetosa","2"
"aphid","Macrosiphum venaefuscae","2"
"hedgehog dogtailgrass","Cynosurus echinatus","2"
"Korean lespedeza","Kummerowia stipulacea","2"
"green sunfish","Lepomis cyanellus","2"
"curly plumeless thistle","Carduus crispus","2"
"hollyhock mallow","Malva alcea","2"
"mouse-ear cress","Arabidopsis thaliana","2"
"garden cress","Lepidium sativum","2"
"buffalobur","Solanum rostratum","2"
"rainbow trout","Oncorhynchus mykiss","2"
"garden spurge","Chamaesyce hirta","2"
"German velvetgrass","Holcus mollis","2"
"castorbean","Ricinus communis","2"
"strict forget-me-not","Myosotis stricta","2"
"hairy whitetop","Lepidium appelianum","2"
"giant bellflower","Campanula latifolia","2"
"butterflybush","Buddleja davidii","2"
"wisterias","Wisteria spp.","2"
"heather","Calluna vulgaris","2"
"hop aphid","Phorodon humuli","2"
"cabbage rose","Rosa centifolia","2"
"white deadnettle","Lamium album","2"
"hair fescue","Festuca filiformis","2"
"hyssop loosestrife","Lythrum hyssopifolia","2"
"nettleleaf goosefoot","Chenopodium murale","2"
"Italian woodbine","Lonicera caprifolium","2"
"European elm leafcurl aphid","Eriosoma ulmi","2"
"ivyleaf morning-glory","Ipomoea hederacea","2"
"mountain-ash sawfly","Pristiphora geniculata","2"
"Oriental lady's thumb","Polygonum posumbu","2"
"diatom","Skeletonema subsalsum","2"
"osier","Salix viminalis","2"
"onerow yellowcress","Nasturtium microphyllum","2"
"London rocket","Sisymbrium irio","2"
"crownbeard","Verbesina encelioides","2"
"perilla mint","Perilla frutescens","2"
"rose campion","Silene coronaria","2"
"pot marigold","Calendula officinalis","2"
"aphid","Drepanaphis simpsoni","2"
"spruce bud scale","Physokermes piceae","2"
"red bartsia","Odontites vernus","2"
"spiny cocklebur","Xanthium spinosum","2"
"balloonvine","Cardiospermum halicacabum","2"
"Vanhoutte spiraea","Spiraea x vanhouttei","2"
"rabbitfoot polypogon","Polypogon monspeliensis","2"
"woolly aphid","Prociphilus longianus","2"
"Chinese silvergrass","Miscanthus sinensis","2"
"woodland groundsel","Senecio sylvaticus","2"
"plum/cherry","Prunus","2"
"Sycamore maple","Acer pseudoplatanus","2"
"sugarcane aphid","Melanaphis sacchari","2"
"shrubby lespedeza","Lespedeza bicolor","2"
"scarlet gaura","Gaura coccinea","2"
"umbrella spurry","Holosteum umbellatum","1"
"climbing false buckwheat","Fallopia scandens","1"
"Spring Viremia of Carp Virus","Rhabdovirus SVCV","1"
"slender Russian thistle","Salsola collina","1"
"wood bluegrass","Poa nemoralis","1"
"burnet-saxifrage","Pimpinella saxifraga","1"
"spiny amaranth","Amaranthus spinosus","1"
"smutgrass","Sporobolus indicus","1"
"slender speedwell","Veronica filiformis","1"
"boxelder aphid","Periphyllus negundinis","1"
"slender meadow foxtail","Alopecurus myosuroides","1"
"southern catalpa","Catalpa bignonioides","1"
"poplar-and-willow borer","Cryptorhynchus lapathi","1"
"basil downy mildew","Peronospora belbahrii","1"
"mustard","Brassica spp.","1"
"stripe rust","Puccinia striiformis f.sp. tritici","1"
"ragweed parthenium","Parthenium hysterophorus","1"
"artilleryweed","Pilea microphylla","1"
"naidid oligochaete","Ripistes parasita","1"
"sulphur cosmos","Cosmos sulphureus","1"
"red fox","Vulpes vulpes fulvus","1"
"aphid","Tetraneura nigriabdominalis","1"
"narrowleaf mountainmint","Pycnanthemum tenuifolium","1"
"threespine stickleback","Gasterosteus aculeatus","1"
"northern waterplantain","Alisma plantago-aquatica","1"
"aphid","Hyperomyzus nigricornis","1"
"Japanese mystery snail","Cipangopaludina japonica","1"
"thyme-flowered dragonhead","Dracocephalum thymiflorum","1"
"mulberryweed","Fatoua villosa","1"
"aphid","Myzocallis discolor","1"
"lettuce","Lactuca sativa","1"
"toringa crabapple","Malus sieboldii","1"
"interrupted windgrass","Apera interrupta","1"
"aphid","Myzocallis walshii","1"
"giant willow aphid","Tuberolachnus salignus","1"
"toringo crab","Malus toringo","1"
"henslow peaclam","Pisidium henslowanum","1"
"aphid","Aphis rubifolii","1"
"greater european peaclam","Pisidium amnicum","1"
"tumble pigweed","Amaranthus albus","1"
"hare's ear","Bupleurum rotundifolium","1"
"aphid","Cinara curvispinosus","1"
"freshwater jellyfish","Craspedacusta sowerbyi","1"
"poplar sawfly","Trichiocampus viminalis","1"
"maple","Acer spp.","1"
"aphid","Diuraphis frequens","1"
"gall-making aphid","Colopha graminis","1"
"porcelain-berry","Ampelopsis glandulosa var. brevipedunculata","1"
"lesser St. John's wort beetle","Chrysolina hyperici","1"
"","Salthusaphis","1"
"diatom","Diatoma ehrenbergii","1"
"peach twig borer","Anarsia lineatella","1"
"European stream valvata","Valvata piscinalis","1"
"aphid","Aphis cephalanthi","1"
"crested wheatgrass","Agropyron cristatum","1"
"worm","Branchiura sowerbyi","1"
"fivestamen tamarisk","Tamarix chinensis","1"
"common cornsalad","Valerianella locusta","1"
"duckweed weevil","Tanysphyrus lemnae","1"
"worm","Potamothrix bedoti","1"
"goat willow","Salix caprea","1"
"Dyer's greenweed","Genista tinctoria","1"
"elm leafminer","Kaliofenusa ulmi","1"
"worm","Potamothrix moldaviensis","1"
"forsythia","Forsythia spp.","1"
"Green frog","Lithobates clamitans","1"
"cluster tarweed","Madia glomerata","1"
"yellow hornpoppy","Glaucium flavum","1"
"cattail","Typha spp.","1"
"gray poplar","Populus x canescens","1"
"big-eared radix","Radix auricularia","1"
"California arrowhead","Sagittaria montevidensis","1"
"aphid","Monellia spp.","1"
"giant aphids","Eulachnus spp.","1"
"brown trout","Salmo trutta","1"
"California foothill pine","Pinus sabiniana","1"
"aphid","Aphis rubicola","1"
"onion maggot","Delia antiqua","1"
"aphid","Aphis solanella","1"
"burning nettle","Urtica urens","1"
"aphid","Aphis saniculae","1"
"matgrass","Nardus stricta","1"
"aphid","Aphis cornifoliae","1"
"brown alga","Sphacelaria lacustris","1"
"diatom","Pleurosira laevis","1"
"meadow brome","Bromus erectus","1"
"","Asterolecanium bornmuelleri","1"
"common carp","Cyprinus carpio","1"
"edible fig","Ficus carica","1"
"kokanee","Oncorhynchus nerka","1"
"aphids","Amphorophora spp.","1"
"aphid","Nasonovia spp.","1"
"elm leaf beetle","Xanthogaleruca luteola","1"
"jointed goatgrass","Aegilops cylindrica","1"
"dotted loosestrife","Lysimachia punctata","1"
"aphid","Pachypappa sacculi","1"
"Dutch elm disease (novi-ulmi)","Ophiostoma novo-ulmi","1"
"Japanese rose","Kerria japonica","1"
"chickpea milkvetch, cicer milkvetch","Astragalus cicer","1"
"aphid","Drepanaphis monelli","1"
"ivyleaf speedwell","Veronica hederifolia","1"
"aphid","Aphis pulchella","1"
"sensitive partridgepea","Chamaecrista nictitans","1"
"balsam woolly aphid","Dreyfusia piceae","1"
"rattail fescue","Vulpia myuros","1"
"aphids","Rhopalosiphoninus spp.","1"
"red alga","Bangia atropurpurea","1"
"black cherry aphid","Myzus cerasi","1"
"red goldenrod aphid","Uroleucon nigrotuberculatum","1"
"heath snail","Xerolenta obvia","1"
"slippery elm gall aphid","Kaltenbachiella ulmifusa","1"
"hedge false bindweed","Calystegia sepium ssp. sepium","1"
"spotted lanternfly","Lycorma delicatula","1"
"largeseed dodder","Cuscuta indecora","1"
"thistle tortoise beetle","Cassida rubiginosa","1"
"juniper scale","Carulaspis juniperi","1"
"Thunberg lespedeza","Lespedeza thunbergii","1"
"Kummerowia","Kummerowia","1"
"star-mustard","Coincya monensis","1"
"green ash","Fraxinus pennsylvanica","1"
"weeping lovegrass","Eragrostis curvula","1"
"garden balsam","Impatiens balsamina","1"
"whirling disease","Myxobolus cerebralis","1"
"fortune meadowsweet","Spiraea japonica var. fortunei","1"
"white mignonette","Reseda alba","1"
"European fingernailclam","Sphaerium corneum","1"
"European flounder","Platichthys flesus","1"
"diatom","Discostella woltereckii","1"
