"Common Name","Scientific Name","Number of Records"
"northern waterplantain","Alisma plantago-aquatica","2"
"Caucasian bluestem","Bothriochloa bladhii","2"
"roughleaf dogwood","Cornus drummondii","2"
"greater celandine","Chelidonium majus","2"
"purpleosier willow","Salix purpurea","2"
"burning nettle","Urtica urens","2"
"red imported fire ant","Solenopsis invicta","2"
"feverfew","Tanacetum parthenium","2"
"hard fescue","Festuca brevipila","2"
"ball mustard","Neslia paniculata","2"
"purple nutsedge","Cyperus rotundus","2"
"European elm flea weevil","Orchestes alni","2"
"goutweed","Aegopodium podagraria","2"
"bird vetch","Vicia cracca","2"
"little starwort","Stellaria graminea","2"
"cannabis aphid","Phorodon cannabis","2"
"lilac chastetree","Vitex agnus-castus","2"
"curly plumeless thistle","Carduus crispus","2"
"Wisconsin weeping willow","Salix x pendulina","2"
"caragana aphid","Acyrthosiphon caraganae","2"
"vaseygrass","Paspalum urvillei","2"
"dog mustard","Erucastrum gallicum","2"
"blackthorn","Prunus spinosa","2"
"common caraway","Carum carvi","2"
"St. Augustinegrass","Stenotaphrum secundatum","2"
"cutleaf geranium","Geranium dissectum","2"
"Brazilian vervain","Verbena incompta","2"
"common cornsalad","Valerianella locusta","2"
"summer snowflake","Leucojum aestivum","2"
"kudzu bug","Megacopta cribraria","2"
"blessed milkthistle","Silybum marianum","2"
"corn flea beetle","Chaetocnema pulicaria","2"
"Scottish rose","Rosa spinosissima","2"
"goldenrain tree","Koelreuteria paniculata","2"
"common chokecherry","Prunus virginiana","2"
"aphid","Aphis decepta","2"
"yellow bedstraw","Galium verum","2"
"goldfish","Carassius auratus","2"
"American plum","Prunus americana","2"
"aphids","Microparsus spp.","2"
"annual honesty","Lunaria annua","2"
"field sowthistle","Sonchus arvensis ssp. arvensis","2"
"aphids","Nearctaphis spp.","2"
"aphid","Myzocallis walshii","2"
"aphid","Tinocallis saltans","2"
"rainbow smelt","Osmerus mordax","2"
"gall-making aphids","Colopha spp.","2"
"ricefield bulrush","Schoenoplectiella mucronata","2"
"foxglove aphid","Aulacorthum solani","2"
"privet","Ligustrum spp.","2"
"crested wheatgrass","Agropyron cristatum","2"
"rocketsalad","Eruca vesicaria ssp. sativa","2"
"cutleaf blackberry","Rubus laciniatus","2"
"opium poppy","Papaver somniferum","2"
"duck-lettuce","Ottelia alismoides","2"
"Russian knapweed","Rhaponticum repens","2"
"dogwood anthracnose","Discula destructiva","2"
"Malta starthistle","Centaurea melitensis","2"
"dwarf violet iris","Iris verna","2"
"Siberian crabapple","Malus baccata","2"
"Elaeagnus","Elaeagnus spp.","2"
"largeseed dodder","Cuscuta indecora","2"
"false green kyllinga","Cyperus brevifolioides","2"
"Lombardy poplar","Populus nigra","2"
"sawtooth oak","Quercus acutissima","2"
"Seaside rose","Rosa rugosa","2"
"yellow rose aphid","Rhodobium porosum","2"
"shovel-headed garden worm","Bipalium kewense","1"
"slender amaranth","Amaranthus viridis","1"
"European black alder","Alnus glutinosa","1"
"willow carrot aphid","Cavariella aegopodii","1"
"sickleweed","Falcaria vulgaris","1"
"saltcedar","Tamarix ramosissima","1"
"European hornet","Vespa crabro","1"
"shrubby lespedeza","Lespedeza bicolor","1"
"Uruguayan vervain","Verbena montevidensis","1"
"sow thistle aphid","Hyperomyzus lactucae","1"
"elder aphid","Aphis sambuci","1"
"small-leaf bramble","Rubus parvifolius","1"
"Syrian-privet","Fontanesia phillyreoides","1"
"yellow alyssum","Alyssum alyssoides","1"
"flowering quince","Chaenomeles speciosa","1"
"smallflower morningglory","Jacquemontia tamnifolia","1"
"long stalk buckthorn","Rhamnus davurica","1"
"white perch","Morone americana","1"
"giant chickweed","Myosoton aquaticum","1"
"waterlily","Nymphaea x marliacea Marliac","1"
"Gray leaf spot","Cercospora zeae-maydis","1"
"Taterian honeysuckle aphid","Hyadaphis tataricae","1"
"golden bamboo","Phyllostachys aurea","1"
"wayfaringtree","Viburnum lantana","1"
"red fox","Vulpes vulpes fulvus","1"
"turnipweed","Rapistrum rugosum","1"
"Indian heliotrope","Heliotropium indicum","1"
"wild celery","Apium graveolens","1"
"sacred bamboo","Nandina domestica","1"
"wandering broadhead planarian","Bipalium adventitium","1"
"lettuce","Lactuca sativa","1"
"Long's sedge","Carex longii","1"
"deeprooted sedge","Cyperus entrerianus","1"
"water fern","Salvinia minima","1"
"linden viburnum","Viburnum dilatatum","1"
"moist sowthistle","Sonchus arvensis ssp. uliginosus","1"
"California red scale","Aonidiella aurantii","1"
"aphid","Schizaphis spp.","1"
"large-flower primrose-willow","Ludwigia grandiflora","1"
"musk mallow","Malva moschata","1"
"Chinese wisteria","Wisteria sinensis","1"
"aphid","Geopemphigus floccosus","1"
"large-flower primrose-willow","Ludwigia grandiflora ssp. grandiflora","1"
"narrowleaf hawksbeard","Crepis tectorum","1"
"chocolate vine","Akebia quinata","1"
"aphid","Hyperomyzus pallidus","1"
"largeseed falseflax","Camelina sativa","1"
"perennial pepperweed","Lepidium latifolium","1"
"carpet bugle","Ajuga reptans","1"
"bristly oxtongue","Helminthotheca echioides","1"
"big periwinkle","Vinca major","1"
"sainfoin","Onobrychis viciifolia","1"
"cherry silverberry","Elaeagnus multiflora","1"
"Australian water-clover","Marsilea mutica","1"
"bee-bee tree","Tetradium daniellii","1"
"garden balsam","Impatiens balsamina","1"
"aphid","Aphis polygonata","1"
"Boston ivy","Parthenocissus tricuspidata","1"
"American black nightshade","Solanum americanum","1"
"flathead catfish","Pylodictis olivaris","1"
"American walnut aphid","Monelliopsis caryae","1"
"climbing false buckwheat","Fallopia scandens","1"
"aphid","Myzus certus","1"
"garlic mustard aphid","Lipaphis alliariae","1"
"aphid","Myzocallis tuberculata","1"
"Chinese chestnut","Castanea mollissima","1"
"common groundsel","Senecio vulgaris","1"
"gray mullet","Mugil cephalus","1"
"aphids","Dysaphis spp.","1"
"European speedwell","Veronica beccabunga","1"
"common hempnettle","Galeopsis tetrahit","1"
"knight anole","Anolis equestris","1"
"absinth wormwood","Artemisia absinthium","1"
"garden cosmos","Cosmos bipinnatus","1"
"Black dog-strangling vine, black swallowwort","Vincetoxicum nigrum","1"
"Japanese privet","Ligustrum japonicum","1"
"California poppy","Eschscholzia californica","1"
"hairy beggarticks","Bidens pilosa","1"
"orangespotted sunfish","Lepomis humilis","1"
"jetbead","Rhodotypos scandens","1"
"maiden pink","Dianthus deltoides","1"
"Italian bugloss","Anchusa azurea","1"
"northern corn leaf blight","Exserohilum turcicum","1"
"itchgrass","Rottboellia cochinchinensis","1"
"red-bellied pacu","Piaractus brachypomus","1"
"Japanese hedge-parsley, erect hedgeparsley","Torilis japonica","1"
"spiny cocklebur","Xanthium spinosum","1"
"hawkweed oxtongue","Picris hieracioides","1"
"longleaf speedwell","Pseudolysimachion longifolium","1"
"Dyer's woad","Isatis tinctoria","1"
"red campion","Silene dioica","1"
"bean leaf beetle","Cerotoma trifurcata","1"
"queen-of-the-meadow","Filipendula ulmaria","1"
"aphid","Macrosiphoniella frigidicola","1"
"aphid","Macrosiphum venaefuscae","1"
"aphid","Microparsus singularis","1"
"aphid","Carolinaia carolinensis","1"
"aphid","Drepanaphis keshenae","1"
"Austrian pine","Pinus nigra","1"
